Index,Date,Time,Counter,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
2090,44659.51177,522.483478,58381214,28.684604,0.068024,0.209461,22.369466,2.281559,41.452874,1.720534,0.01720534,-0.245981,1.474508,0.138715
2091,44659.51177,522.733478,58381214,28.670362,0.068098,0.209692,22.370866,2.281808,41.442839,1.720689,0.01720689,-0.247376,1.473307,0.138775
2092,44659.51177,522.983478,58381214,28.665174,0.068148,0.209757,22.371824,2.28184,41.448057,1.720849,0.01720849,-0.248678,1.472176,0.138886
2093,44659.51177,523.233478,58381215,28.66509,0.068277,0.209955,22.373225,2.282162,41.434749,1.721163,0.01721163,-0.250353,1.47081,0.139125
2094,44659.51178,523.483478,58381215,28.654755,0.068346,0.210086,22.374404,2.282471,41.420491,1.721264,0.01721264,-0.252028,1.469192,0.139187
2095,44659.51178,523.733478,58381215,28.649778,0.068442,0.210349,22.376026,2.282909,41.406381,1.721474,0.01721474,-0.253516,1.467896,0.139334
2096,44659.51178,523.983478,58381215,28.635373,0.068533,0.210579,22.377131,2.283064,41.402029,1.721692,0.01721692,-0.255563,1.466129,0.139512
2097,44659.51179,524.233478,58381216,28.615957,0.06857,0.210743,22.378679,2.283239,41.357675,1.721768,0.01721768,-0.256958,1.464809,0.139528
2098,44659.51179,524.483478,58381216,28.608197,0.068667,0.210842,22.38008,2.283524,41.346898,1.721927,0.01721927,-0.258912,1.463192,0.139774
2099,44659.51179,524.733478,58381216,28.635477,0.06889,0.211204,22.381701,2.284036,41.398715,1.722393,0.01722393,-0.260773,1.461637,0.139976
2100,44659.51179,524.983478,58381216,28.608785,0.068959,0.211269,22.383102,2.284334,41.367855,1.722584,0.01722584,-0.26282,1.459758,0.140157
2101,44659.5118,525.233478,58381217,28.584218,0.068976,0.211335,22.384871,2.284331,41.320535,1.722702,0.01722702,-0.26468,1.458021,0.1401
2102,44659.5118,525.483478,58381217,28.56944,0.069063,0.211467,22.386124,2.284625,41.287862,1.722847,0.01722847,-0.266727,1.456129,0.140365
2103,44659.5118,525.733478,58381217,28.555188,0.069177,0.21173,22.387966,2.284968,41.297203,1.723141,0.01723141,-0.268681,1.454503,0.140499
2104,44659.51181,525.983478,58381217,28.539771,0.06924,0.212091,22.389588,2.28526,41.247573,1.723272,0.01723272,-0.270913,1.452358,0.140606
2105,44659.51181,526.233478,58381218,28.50515,0.069297,0.212223,22.391726,2.285507,41.200614,1.723434,0.01723434,-0.273239,1.450194,0.140715
2106,44659.51181,526.483478,58381218,28.488731,0.069428,0.212518,22.393421,2.285783,41.190679,1.723606,0.01723606,-0.275751,1.447802,0.140856
2107,44659.51181,526.733478,58381218,28.464015,0.069498,0.212584,22.395706,2.286152,41.159029,1.723885,0.01723885,-0.278263,1.445506,0.14102
2108,44659.51182,526.983478,58381218,28.436637,0.069595,0.212617,22.397696,2.28649,41.109751,1.723958,0.01723958,-0.281147,1.442811,0.141077
2109,44659.51182,527.233478,58381219,28.403332,0.069626,0.213011,22.400055,2.286496,41.08314,1.724217,0.01724217,-0.283473,1.44073,0.141252
2110,44659.51182,527.483478,58381219,28.379065,0.069701,0.213274,22.402192,2.286779,41.029288,1.724391,0.01724391,-0.286543,1.437846,0.141387
2111,44659.51183,527.733478,58381219,28.293381,0.069574,0.213143,22.404404,2.286812,40.928085,1.724342,0.01724342,-0.289148,1.435194,0.141281
2112,44659.51183,527.983478,58381219,28.267181,0.069635,0.213274,22.406615,2.28707,40.864945,1.72449,0.0172449,-0.292125,1.432355,0.141451
2113,44659.51183,528.233478,58381220,28.229956,0.069706,0.213702,22.409489,2.28736,40.830172,1.724778,0.01724778,-0.295288,1.42949,0.141697
2114,44659.51183,528.483478,58381220,28.174023,0.069749,0.213767,22.412585,2.287599,40.747966,1.724787,0.01724787,-0.299382,1.425444,0.141651
2115,44659.51184,528.733478,58381220,28.12109,0.069812,0.21403,22.416197,2.28773,40.674508,1.725082,0.01725082,-0.303475,1.421607,0.14191
2116,44659.51184,528.983478,58381220,28.07343,0.069912,0.214228,22.42003,2.28805,40.593671,1.725294,0.01725294,-0.308127,1.417167,0.142001
2117,44659.51184,529.233478,58381221,27.9801,0.069974,0.214425,22.425632,2.288337,40.507352,1.725499,0.01725499,-0.314174,1.411386,0.142149
2118,44659.51185,529.483478,58381221,27.861332,0.069967,0.214589,22.432487,2.28858,40.32812,1.725607,0.01725607,-0.322268,1.403397,0.142204
2119,44659.51185,529.733478,58381221,27.515088,0.06951,0.215542,22.446418,2.289055,39.996581,1.725939,0.01725939,-0.335386,1.390553,0.142598
2120,44659.51185,529.983478,58381221,25.779351,0.067288,0.217449,22.501552,2.289031,37.929792,1.72622,0.0172622,-0.395765,1.330455,0.142398
2121,44659.51186,530.233478,58381222,25.324177,0.066967,0.218205,22.520716,2.289116,36.777724,1.72596,0.0172596,-0.430466,1.295436,0.1425
2122,44659.51186,530.483478,58381222,25.05585,0.066693,0.218172,22.530519,2.2889,36.345258,1.725871,0.01725871,-0.444979,1.280868,0.142409
2123,44659.51186,530.733478,58381222,24.89331,0.066554,0.218172,22.537153,2.288995,36.066641,1.725847,0.01725847,-0.454748,1.271119,0.142393
2124,44659.51186,530.983478,58381222,24.772903,0.066448,0.218501,22.541797,2.289045,35.873085,1.725919,0.01725919,-0.461539,1.264241,0.142459
2125,44659.51187,531.233478,58381223,24.668882,0.066332,0.218468,22.545998,2.288986,35.720964,1.725878,0.01725878,-0.466842,1.259036,0.142451
2126,44659.51187,531.483478,58381223,24.599854,0.06634,0.218665,22.549463,2.289052,35.611233,1.726083,0.01726083,-0.47168,1.254244,0.142578
2127,44659.51187,531.733478,58381223,24.527456,0.066278,0.218599,22.552706,2.28905,35.490343,1.726026,0.01726026,-0.476052,1.249949,0.142518
2128,44659.51188,531.983478,58381223,24.43988,0.066134,0.218599,22.555433,2.288993,35.383669,1.725885,0.01725885,-0.479681,1.246168,0.142419
2129,44659.51188,532.233478,58381224,24.382094,0.066094,0.218698,22.558013,2.288978,35.253022,1.725819,0.01725819,-0.483123,1.242606,0.142373
2130,44659.51188,532.483478,58381224,24.326319,0.066055,0.218862,22.560371,2.289,35.183032,1.725869,0.01725869,-0.486286,1.23961,0.142408
2131,44659.51188,532.733478,58381224,24.263064,0.065965,0.218764,22.562509,2.289002,35.087615,1.72587,0.0172587,-0.48917,1.236667,0.142408
2132,44659.51189,532.983478,58381224,24.216212,0.065963,0.218961,22.564794,2.289034,35.01685,1.725947,0.01725947,-0.491961,1.234002,0.142462
2133,44659.51189,533.233478,58381225,24.143382,0.065814,0.218961,22.56671,2.288889,34.945866,1.725915,0.01725915,-0.49438,1.231475,0.14244
2134,44659.51189,533.483478,58381225,24.121859,0.065858,0.218961,22.568258,2.288988,34.870275,1.725843,0.01725843,-0.496334,1.229497,0.14239
2135,44659.5119,533.733478,58381225,24.082503,0.065836,0.21906,22.570175,2.288993,34.822039,1.72585,0.0172585,-0.498846,1.226983,0.142409
2136,44659.5119,533.983478,58381225,24.04147,0.065814,0.218961,22.57128,2.289046,34.781719,1.726007,0.01726007,-0.500706,1.225366,0.142464
2137,44659.5119,534.233478,58381226,24.018346,0.065813,0.219191,22.572902,2.289051,34.733933,1.726024,0.01726024,-0.502288,1.223779,0.142419
