Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd
1274,44713.67816,318.492037,58921036,7.379585,8.093698,-0.775799,-0.797047,22.012273,0.43029,11.445341,0.250059,0.00250059,-0.03835,0.211617,0.00211617,-0.786442
1275,44713.67816,318.742037,58921036,7.403259,8.097644,-0.775725,-0.797014,22.01242,0.430477,11.475002,0.250397,0.00250397,-0.038442,0.212,0.00212,-0.786206
1276,44713.67816,318.992037,58921037,7.39195,8.144607,-0.775349,-0.796455,22.012347,0.431219,11.475119,0.250439,0.00250439,-0.038534,0.21218,0.0021218,-0.785976
1277,44713.67817,319.242037,58921037,7.412626,8.097689,-0.775622,-0.796817,22.012568,0.430574,11.462984,0.250444,0.00250444,-0.038259,0.212154,0.00212154,-0.786133
1278,44713.67817,319.492037,58921037,7.410885,8.133907,-0.77535,-0.796258,22.012347,0.431168,11.472314,0.250674,0.00250674,-0.038534,0.212167,0.00212167,-0.785993
1279,44713.67817,319.742037,58921037,7.432314,8.157952,-0.7751,-0.796389,22.012641,0.431593,11.541089,0.251212,0.00251212,-0.03835,0.212685,0.00212685,-0.785635
1280,44713.67817,319.992037,58921038,7.458319,8.162417,-0.775078,-0.795995,22.012568,0.43169,11.527499,0.251049,0.00251049,-0.038442,0.212608,0.00212608,-0.785749
1281,44713.67818,320.242037,58921038,7.470889,8.176689,-0.77485,-0.796028,22.012715,0.432057,11.559714,0.251395,0.00251395,-0.038626,0.212678,0.00212678,-0.785397
1282,44713.67818,320.492037,58921038,7.485825,8.210769,-0.774615,-0.795863,22.012568,0.432551,11.586262,0.251573,0.00251573,-0.038717,0.212856,0.00212856,-0.785344
1283,44713.67818,320.742037,58921038,7.488034,8.169234,-0.77486,-0.796093,22.012863,0.432111,11.599019,0.251758,0.00251758,-0.038626,0.213017,0.00213017,-0.785529
1284,44713.67819,320.992037,58921039,7.487057,8.168705,-0.774802,-0.795798,22.012568,0.432244,11.555728,0.251582,0.00251582,-0.038717,0.212792,0.00212792,-0.785376
1285,44713.67819,321.242037,58921039,7.47557,8.190173,-0.774596,-0.795962,22.012863,0.432721,11.594062,0.251846,0.00251846,-0.038809,0.212945,0.00212945,-0.785311
1286,44713.67819,321.492037,58921039,7.492054,8.200298,-0.774486,-0.795962,22.012715,0.432783,11.588919,0.251986,0.00251986,-0.038809,0.213237,0.00213237,-0.785042
1287,44713.67819,321.742037,58921039,7.501898,8.258817,-0.774044,-0.79537,22.01301,0.433634,11.646302,0.252319,0.00252319,-0.038901,0.21351,0.0021351,-0.784741
1288,44713.6782,321.992037,58921040,7.550719,8.266195,-0.773938,-0.794976,22.012863,0.433959,11.701386,0.252744,0.00252744,-0.038901,0.213693,0.00213693,-0.784667
1289,44713.6782,322.242037,58921040,7.567967,8.300426,-0.773586,-0.794746,22.013231,0.434474,11.727707,0.253079,0.00253079,-0.039084,0.214028,0.00214028,-0.784284
1290,44713.6782,322.492037,58921040,7.583047,8.313385,-0.773412,-0.794746,22.012936,0.434914,11.730472,0.253257,0.00253257,-0.039084,0.21414,0.0021414,-0.783987
1291,44713.67821,322.742037,58921040,7.608268,8.311969,-0.773367,-0.794746,22.013305,0.435014,11.774141,0.253657,0.00253657,-0.039176,0.214481,0.00214481,-0.783924
1292,44713.67821,322.992037,58921041,7.616889,8.326612,-0.7732,-0.794417,22.013084,0.43533,11.779155,0.253713,0.00253713,-0.039268,0.214445,0.00214445,-0.783812
1293,44713.67821,323.242037,58921041,7.615236,8.320081,-0.773195,-0.794647,22.013379,0.435232,11.743745,0.253614,0.00253614,-0.039268,0.214346,0.00214346,-0.784072
1294,44713.67822,323.492037,58921041,7.626936,8.339512,-0.773037,-0.794253,22.013157,0.435718,11.798685,0.254081,0.00254081,-0.03936,0.214709,0.00214709,-0.783587
1295,44713.67822,323.742037,58921041,7.628723,8.365543,-0.7728,-0.794023,22.013452,0.4361,11.791343,0.254007,0.00254007,-0.039451,0.214557,0.00214557,-0.783638
1296,44713.67822,323.992037,58921042,7.633384,8.308027,-0.773157,-0.794516,22.013084,0.435512,11.740776,0.253772,0.00253772,-0.039451,0.214321,0.00214321,-0.783843
1297,44713.67822,324.242037,58921042,7.607257,8.333337,-0.772972,-0.79422,22.013452,0.435777,11.754656,0.253894,0.00253894,-0.039451,0.214357,0.00214357,-0.783753
1298,44713.67823,324.492037,58921042,7.625591,8.32398,-0.773024,-0.794417,22.013157,0.435715,11.796995,0.254064,0.00254064,-0.039543,0.214521,0.00214521,-0.783699
1299,44713.67823,324.742037,58921042,7.641589,8.370924,-0.772667,-0.794088,22.013526,0.436409,11.824189,0.254434,0.00254434,-0.039543,0.214891,0.00214891,-0.78338
1300,44713.67823,324.992037,58921043,7.682051,8.394673,-0.772377,-0.793825,22.013305,0.437046,11.901753,0.255038,0.00255038,-0.039727,0.215311,0.00215311,-0.783097
1301,44713.67823,325.242037,58921043,7.691172,8.385536,-0.772366,-0.793661,22.013673,0.437016,11.87964,0.255038,0.00255038,-0.039727,0.215311,0.00215311,-0.783049
1302,44713.67824,325.492037,58921043,7.687028,8.365819,-0.772563,-0.793562,22.013305,0.436541,11.824289,0.254595,0.00254595,-0.039727,0.21496,0.0021496,-0.783416
1303,44713.67824,325.742037,58921043,7.679642,8.396328,-0.772272,-0.793332,22.013747,0.437175,11.874639,0.255077,0.00255077,-0.039727,0.215336,0.00215336,-0.78293
1304,44713.67824,325.992037,58921044,7.727081,8.43581,-0.771911,-0.792971,22.013526,0.437818,11.949268,0.255706,0.00255706,-0.03991,0.215796,0.00215796,-0.782489
1305,44713.67825,326.242037,58921044,7.714417,8.41669,-0.77201,-0.793234,22.013821,0.437676,11.926882,0.255579,0.00255579,-0.03991,0.215577,0.00215577,-0.782493
1306,44713.67825,326.492037,58921044,7.734392,8.482271,-0.771437,-0.793069,22.0136,0.438823,11.95909,0.256061,0.00256061,-0.040002,0.215984,0.00215984,-0.782241
1307,44713.67825,326.742037,58921044,7.772604,8.479574,-0.771411,-0.792642,22.013968,0.438808,11.987133,0.256049,0.00256049,-0.040094,0.215896,0.00215896,-0.782249
1308,44713.67826,326.992037,58921045,7.790666,8.492826,-0.771275,-0.792675,22.013673,0.439143,12.020012,0.256497,0.00256497,-0.040094,0.216348,0.00216348,-0.781936
1309,44713.67826,327.242037,58921045,7.782605,8.489971,-0.77123,-0.792576,22.014042,0.439109,12.003856,0.256346,0.00256346,-0.040185,0.21616,0.0021616,-0.782019
1310,44713.67826,327.492037,58921045,7.784742,8.486153,-0.771216,-0.792675,22.013747,0.43914,12.039171,0.256664,0.00256664,-0.040185,0.216478,0.00216478,-0.781819
1311,44713.67826,327.742037,58921045,7.790431,8.522096,-0.770932,-0.792379,22.014116,0.439724,12.015922,0.256641,0.00256641,-0.040277,0.216396,0.00216396,-0.781637
1312,44713.67827,327.992037,58921046,7.798842,8.481142,-0.771177,-0.792511,22.013821,0.439155,12.039833,0.256733,0.00256733,-0.040277,0.216426,0.00216426,-0.781816
1313,44713.67827,328.242037,58921046,7.786808,8.499542,-0.770991,-0.792511,22.014189,0.439655,12.036378,0.256866,0.00256866,-0.040277,0.216588,0.00216588,-0.781678
1314,44713.67827,328.492037,58921046,7.802642,8.535908,-0.770714,-0.791952,22.013894,0.440201,12.062792,0.257045,0.00257045,-0.040369,0.216768,0.00216768,-0.781571
1315,44713.67828,328.742037,58921046,7.821514,8.567812,-0.770445,-0.791755,22.014337,0.4407,12.071874,0.257232,0.00257232,-0.040461,0.216771,0.00216771,-0.781421
1316,44713.67828,328.992037,58921047,7.87354,8.576318,-0.770286,-0.791492,22.014042,0.440983,12.152937,0.257958,0.00257958,-0.040552,0.217406,0.00217406,-0.780913
1317,44713.67828,329.242037,58921047,7.887789,8.587052,-0.770151,-0.791919,22.014337,0.441293,12.167285,0.2581,0.002581,-0.040736,0.217364,0.00217364,-0.780814
1318,44713.67828,329.492037,58921047,7.899421,8.603478,-0.769964,-0.791557,22.014042,0.441594,12.176908,0.258177,0.00258177,-0.040644,0.217623,0.00217623,-0.780696
1319,44713.67829,329.742037,58921047,7.906687,8.59522,-0.770024,-0.791196,22.01441,0.441441,12.163737,0.258218,0.00258218,-0.040736,0.217482,0.00217482,-0.780731
1320,44713.67829,329.992037,58921048,7.90931,8.587672,-0.769993,-0.791196,22.014263,0.441594,12.154478,0.258285,0.00258285,-0.040736,0.217475,0.00217475,-0.780816
1321,44713.67829,330.242037,58921048,7.930939,8.652625,-0.769479,-0.790999,22.014632,0.442576,12.239274,0.25898,0.0025898,-0.040919,0.218083,0.00218083,-0.780275
1322,44713.6783,330.492037,58921048,7.933507,8.604058,-0.769807,-0.791229,22.014337,0.441903,12.218656,0.258755,0.00258755,-0.040828,0.217927,0.00217927,-0.780459
1323,44713.6783,330.742037,58921048,7.949681,8.630517,-0.769561,-0.791196,22.014558,0.442398,12.207828,0.258818,0.00258818,-0.040919,0.21787,0.0021787,-0.780267
1324,44713.6783,330.992037,58921049,7.932454,8.651845,-0.769361,-0.790736,22.01441,0.442844,12.220471,0.259121,0.00259121,-0.041011,0.21811,0.0021811,-0.780041
1325,44713.6783,331.242037,58921049,7.956253,8.657914,-0.769283,-0.790834,22.014779,0.442991,12.268637,0.259435,0.00259435,-0.041195,0.218338,0.00218338,-0.779811
1326,44713.67831,331.492037,58921049,7.9729,8.708917,-0.768879,-0.790538,22.014558,0.443706,12.263553,0.259446,0.00259446,-0.041195,0.218251,0.00218251,-0.779872
1327,44713.67831,331.742037,58921049,7.984459,8.615722,-0.7695,-0.790966,22.014779,0.442528,12.268615,0.259292,0.00259292,-0.041195,0.218189,0.00218189,-0.780311
1328,44713.67831,331.992037,58921050,7.946776,8.648483,-0.769251,-0.790407,22.014484,0.443119,12.203206,0.259255,0.00259255,-0.041195,0.21806,0.0021806,-0.77996
1329,44713.67832,332.242037,58921050,7.97463,8.680586,-0.768929,-0.790341,22.014853,0.443696,12.293655,0.259674,0.00259674,-0.041286,0.21848,0.0021848,-0.779748
1330,44713.67832,332.492037,58921050,7.988161,8.714538,-0.768706,-0.790177,22.014705,0.444134,12.283651,0.2598,0.002598,-0.041195,0.218606,0.00218606,-0.779623
1331,44713.67832,332.742037,58921050,8.01104,8.72114,-0.768578,-0.790177,22.014926,0.444304,12.338798,0.26019,0.0026019,-0.041286,0.218771,0.00218771,-0.77935
1332,44713.67833,332.992037,58921051,8.047921,8.749855,-0.768281,-0.789651,22.014779,0.444999,12.424322,0.260844,0.00260844,-0.041562,0.219283,0.00219283,-0.778892
1333,44713.67833,333.242037,58921051,8.056217,8.759127,-0.768185,-0.789684,22.015074,0.445152,12.39796,0.260699,0.00260699,-0.04147,0.219251,0.00219251,-0.779074
1334,44713.67833,333.492037,58921051,8.040579,8.763643,-0.768072,-0.789815,22.014926,0.445417,12.367532,0.260855,0.00260855,-0.041562,0.219385,0.00219385,-0.778607
1335,44713.67833,333.742037,58921051,8.022569,8.727031,-0.768352,-0.789815,22.015148,0.444858,12.333738,0.260445,0.00260445,-0.041562,0.218883,0.00218883,-0.779172
1336,44713.67834,333.992037,58921052,8.070193,8.80316,-0.767731,-0.789289,22.015,0.445996,12.456093,0.261226,0.00261226,-0.041745,0.219591,0.00219591,-0.778626
1337,44713.67834,334.242037,58921052,8.099429,8.81928,-0.767613,-0.789191,22.015295,0.44631,12.46371,0.261547,0.00261547,-0.041745,0.219737,0.00219737,-0.778401
1338,44713.67834,334.492037,58921052,8.116235,8.827607,-0.767456,-0.788829,22.015074,0.44657,12.461812,0.261601,0.00261601,-0.041837,0.219811,0.00219811,-0.77833
1339,44713.67835,334.742037,58921052,8.136542,8.858806,-0.767159,-0.788895,22.015442,0.447131,12.531234,0.262099,0.00262099,-0.041929,0.220171,0.00220171,-0.777982
1340,44713.67835,334.992037,58921053,8.13649,8.865175,-0.767066,-0.788501,22.015295,0.447419,12.526242,0.26212,0.0026212,-0.041929,0.220223,0.00220223,-0.777977
1341,44713.67835,335.242037,58921053,8.130071,8.862628,-0.767087,-0.788665,22.015516,0.44734,12.495585,0.261835,0.00261835,-0.04202,0.219887,0.00219887,-0.778201
1342,44713.67835,335.492037,58921053,8.167172,8.865563,-0.767009,-0.788566,22.015221,0.44745,12.549848,0.262352,0.00262352,-0.04202,0.220298,0.00220298,-0.777861
1343,44713.67836,335.742037,58921053,8.168024,8.865934,-0.766958,-0.788468,22.01559,0.447584,12.522424,0.262365,0.00262365,-0.042112,0.220253,0.00220253,-0.777683
1344,44713.67836,335.992037,58921054,8.17017,8.865781,-0.766909,-0.788862,22.015295,0.447596,12.529665,0.262413,0.00262413,-0.042112,0.220301,0.00220301,-0.777794
1345,44713.67836,336.242037,58921054,8.19434,8.927873,-0.766433,-0.78804,22.015663,0.448662,12.60544,0.263067,0.00263067,-0.042204,0.220831,0.00220831,-0.777337
1346,44713.67837,336.492037,58921054,8.214301,8.877579,-0.766668,-0.788369,22.015516,0.448,12.556019,0.262854,0.00262854,-0.042204,0.220558,0.00220558,-0.777591
1347,44713.67837,336.742037,58921054,8.209988,8.889659,-0.76654,-0.787975,22.015663,0.448384,12.588455,0.262964,0.00262964,-0.042296,0.220668,0.00220668,-0.777415
1348,44713.67837,336.992037,58921055,8.208747,8.911881,-0.766404,-0.788238,22.01559,0.448718,12.584162,0.263061,0.00263061,-0.042296,0.220744,0.00220744,-0.777317
1349,44713.67837,337.242037,58921055,8.237068,8.917897,-0.766283,-0.78804,22.015811,0.448866,12.663266,0.263632,0.00263632,-0.042479,0.221245,0.00221245,-0.777065
1350,44713.67838,337.492037,58921055,8.217258,8.949368,-0.766007,-0.787712,22.015663,0.449358,12.631039,0.263475,0.00263475,-0.042479,0.220996,0.00220996,-0.776939
1351,44713.67838,337.742037,58921055,8.226148,8.93325,-0.76607,-0.78758,22.015885,0.449266,12.642019,0.263736,0.00263736,-0.042571,0.221177,0.00221177,-0.776843
1352,44713.67838,337.992037,58921056,8.27064,8.952389,-0.765887,-0.787284,22.015811,0.449628,12.688854,0.264001,0.00264001,-0.042571,0.22143,0.0022143,-0.776683
1353,44713.67839,338.242037,58921056,8.266696,8.944832,-0.765889,-0.787679,22.015958,0.449579,12.65759,0.263991,0.00263991,-0.042663,0.221372,0.00221372,-0.776782
1354,44713.67839,338.492037,58921056,8.265479,8.947133,-0.765811,-0.78758,22.015737,0.449785,12.689921,0.264024,0.00264024,-0.042754,0.22125,0.0022125,-0.776681
1355,44713.67839,338.742037,58921056,8.28213,8.999233,-0.76543,-0.787054,22.016106,0.450488,12.713014,0.264516,0.00264516,-0.042846,0.221698,0.00221698,-0.776303
1356,44713.67839,338.992037,58921057,8.296281,8.974575,-0.76557,-0.786956,22.015885,0.450216,12.702714,0.264382,0.00264382,-0.042754,0.221628,0.00221628,-0.776416
1357,44713.6784,339.242037,58921057,8.310647,9.011087,-0.765274,-0.78712,22.016179,0.450839,12.71155,0.264641,0.00264641,-0.042938,0.221704,0.00221704,-0.776047
1358,44713.6784,339.492037,58921057,8.305319,9.052519,-0.764952,-0.786824,22.016032,0.451412,12.75026,0.26506,0.0026506,-0.04303,0.222031,0.00222031,-0.775872
1359,44713.6784,339.742037,58921057,8.343411,9.050393,-0.764885,-0.786693,22.016253,0.451624,12.786117,0.265251,0.00265251,-0.04303,0.222305,0.00222305,-0.775841
1360,44713.67841,339.992037,58921058,8.376021,9.05487,-0.764744,-0.786528,22.016106,0.451842,12.830987,0.265517,0.00265517,-0.043121,0.222395,0.00222395,-0.775744
1361,44713.67841,340.242037,58921058,8.39352,9.073074,-0.764608,-0.786331,22.016474,0.452141,12.841742,0.265793,0.00265793,-0.043213,0.222592,0.00222592,-0.775344
1362,44713.67841,340.492037,58921058,8.413134,9.078132,-0.764474,-0.786035,22.016253,0.452398,12.848086,0.265834,0.00265834,-0.043213,0.222628,0.00222628,-0.775395
1363,44713.67841,340.742037,58921058,8.406256,9.100736,-0.764292,-0.786002,22.016548,0.452737,12.860665,0.266051,0.00266051,-0.043305,0.222722,0.00222722,-0.7752
1364,44713.67842,340.992037,58921059,8.416911,9.107571,-0.76416,-0.78597,22.016327,0.452916,12.90482,0.266326,0.00266326,-0.043397,0.22293,0.0022293,-0.775055
1365,44713.67842,341.242037,58921059,8.429518,9.122653,-0.764091,-0.785739,22.016695,0.453214,12.908035,0.266491,0.00266491,-0.043397,0.223094,0.00223094,-0.774919
1366,44713.67842,341.492037,58921059,8.429897,9.136661,-0.763963,-0.785674,22.016401,0.453476,12.910688,0.266567,0.00266567,-0.043488,0.223133,0.00223133,-0.774849
1367,44713.67843,341.742037,58921059,8.437242,9.10139,-0.764105,-0.785772,22.016695,0.453051,12.946091,0.266675,0.00266675,-0.04358,0.223003,0.00223003,-0.774932
1368,44713.67843,341.992037,58921060,8.452616,9.175776,-0.763501,-0.785411,22.016548,0.454246,12.946304,0.266891,0.00266891,-0.043672,0.223311,0.00223311,-0.774487
1369,44713.67843,342.242037,58921060,8.484575,9.184716,-0.763376,-0.785214,22.016769,0.454496,12.985394,0.267333,0.00267333,-0.043672,0.223661,0.00223661,-0.774227
1370,44713.67844,342.492037,58921060,8.491331,9.182937,-0.76335,-0.785115,22.016695,0.454574,13.001483,0.267333,0.00267333,-0.043764,0.223569,0.00223569,-0.774351
1371,44713.67844,342.742037,58921060,8.494782,9.128827,-0.763713,-0.785444,22.016769,0.45389,12.951766,0.26729,0.0026729,-0.043764,0.223526,0.00223526,-0.774458
1372,44713.67844,342.992037,58921061,8.484736,9.176235,-0.763334,-0.785214,22.016769,0.454631,12.965169,0.267422,0.00267422,-0.043855,0.223567,0.00223567,-0.774245
1373,44713.67844,343.242037,58921061,8.499808,9.180241,-0.763278,-0.784852,22.01699,0.45472,13.011867,0.267704,0.00267704,-0.043947,0.223831,0.00223831,-0.77409
1374,44713.67845,343.492037,58921061,8.525974,9.19927,-0.763106,-0.784885,22.016843,0.455112,13.000999,0.267766,0.00267766,-0.043947,0.223837,0.00223837,-0.774035
1375,44713.67845,343.742037,58921061,8.520912,9.215216,-0.762956,-0.784852,22.017064,0.455388,13.052828,0.268127,0.00268127,-0.044039,0.224088,0.00224088,-0.773854
1376,44713.67845,343.992037,58921062,8.534919,9.235355,-0.762785,-0.784589,22.016917,0.455679,13.04527,0.268172,0.00268172,-0.044131,0.224134,0.00224134,-0.773612
1377,44713.67846,344.242037,58921062,8.550349,9.236932,-0.762687,-0.784425,22.017211,0.45596,13.071199,0.268461,0.00268461,-0.044131,0.224331,0.00224331,-0.773561
1378,44713.67846,344.492037,58921062,8.550059,9.257422,-0.762489,-0.784293,22.017064,0.456205,13.080373,0.268489,0.00268489,-0.044131,0.22427,0.0022427,-0.773533
1379,44713.67846,344.742037,58921062,8.572763,9.255569,-0.762443,-0.784359,22.017285,0.456265,13.08026,0.2686,0.002686,-0.044222,0.224378,0.00224378,-0.773371
1380,44713.67846,344.992037,58921063,8.604244,9.294843,-0.762114,-0.783932,22.017138,0.456948,13.169857,0.269273,0.00269273,-0.044406,0.224892,0.00224892,-0.773047
1381,44713.67847,345.242037,58921063,8.623798,9.345192,-0.761706,-0.783373,22.017432,0.457846,13.181672,0.269541,0.00269541,-0.044497,0.225044,0.00225044,-0.772631
1382,44713.67847,345.492037,58921063,8.632377,9.324603,-0.761829,-0.78357,22.017432,0.457663,13.17742,0.269564,0.00269564,-0.044497,0.225067,0.00225067,-0.772805
1383,44713.67847,345.742037,58921063,8.649097,9.327482,-0.761702,-0.783406,22.01758,0.457867,13.196395,0.269759,0.00269759,-0.044589,0.225081,0.00225081,-0.772652
1384,44713.67848,345.992037,58921064,8.667492,9.371093,-0.761379,-0.783077,22.017432,0.458413,13.222174,0.270068,0.00270068,-0.044681,0.225295,0.00225295,-0.772436
1385,44713.67848,346.242037,58921064,8.688383,9.342879,-0.761504,-0.783307,22.01758,0.458251,13.255571,0.27027,0.0027027,-0.044773,0.225498,0.00225498,-0.772368
1386,44713.67848,346.492037,58921064,8.677126,9.36695,-0.761305,-0.783241,22.017506,0.458676,13.234402,0.270287,0.00270287,-0.044773,0.225474,0.00225474,-0.772283
1387,44713.67848,346.742037,58921064,8.693922,9.374596,-0.761195,-0.78311,22.017727,0.458774,13.26558,0.270527,0.00270527,-0.044956,0.225571,0.00225571,-0.772068
1388,44713.67849,346.992037,58921065,8.70877,9.386145,-0.761023,-0.783077,22.01758,0.459066,13.275236,0.270708,0.00270708,-0.044956,0.225671,0.00225671,-0.771966
1389,44713.67849,347.242037,58921065,8.733434,9.408442,-0.76083,-0.782683,22.017801,0.459461,13.293126,0.270872,0.00270872,-0.044956,0.225916,0.00225916,-0.771739
1390,44713.67849,347.492037,58921065,8.741071,9.426539,-0.7607,-0.78265,22.017727,0.459762,13.297871,0.270878,0.00270878,-0.045048,0.225863,0.00225863,-0.771869
1391,44713.6785,347.742037,58921065,8.754189,9.417292,-0.760695,-0.782847,22.017875,0.459818,13.341051,0.271205,0.00271205,-0.04514,0.225985,0.00225985,-0.77164
1392,44713.6785,347.992037,58921066,8.738577,9.417072,-0.760649,-0.782452,22.017875,0.459839,13.322882,0.271147,0.00271147,-0.04514,0.226007,0.00226007,-0.771681
1393,44713.6785,348.242037,58921066,8.77348,9.467428,-0.760253,-0.782321,22.018022,0.460633,13.37435,0.271714,0.00271714,-0.045323,0.226391,0.00226391,-0.771251
1394,44713.6785,348.492037,58921066,8.758555,9.426782,-0.760531,-0.78265,22.017875,0.460125,13.354783,0.27151,0.0027151,-0.045323,0.226278,0.00226278,-0.771427
1395,44713.67851,348.742037,58921066,8.75439,9.478383,-0.760097,-0.782025,22.018096,0.46088,13.32313,0.271502,0.00271502,-0.045323,0.226179,0.00226179,-0.771202
1396,44713.67851,348.992037,58921067,8.795179,9.45599,-0.760155,-0.782222,22.018022,0.460775,13.413004,0.27222,0.0027222,-0.045415,0.22676,0.0022676,-0.770879
1397,44713.67851,349.242037,58921067,8.81607,9.506033,-0.759779,-0.781729,22.018317,0.461495,13.449891,0.27243,0.0027243,-0.045598,0.22685,0.0022685,-0.77077
1398,44713.67852,349.492037,58921067,8.831738,9.507771,-0.759763,-0.782025,22.01817,0.461566,13.451841,0.272516,0.00272516,-0.045598,0.22699,0.0022699,-0.770607
1399,44713.67852,349.742037,58921067,8.818151,9.501843,-0.759735,-0.781696,22.018243,0.461714,13.44633,0.27256,0.0027256,-0.04569,0.226953,0.00226953,-0.770633
1400,44713.67852,349.992037,58921068,8.83438,9.514007,-0.759593,-0.781696,22.018243,0.461894,13.449396,0.272536,0.00272536,-0.04569,0.226938,0.00226938,-0.770612
1401,44713.67852,350.242037,58921068,8.85189,9.537906,-0.759393,-0.781532,22.018464,0.462317,13.479753,0.272801,0.00272801,-0.04569,0.227111,0.00227111,-0.770337
1402,44713.67853,350.492037,58921068,8.851378,9.509291,-0.7596,-0.781138,22.018317,0.461956,13.436251,0.272593,0.00272593,-0.045782,0.226836,0.00226836,-0.770651
1403,44713.67853,350.742037,58921068,8.862708,9.550534,-0.759265,-0.781105,22.018464,0.462601,13.485802,0.273079,0.00273079,-0.045965,0.227242,0.00227242,-0.770238
1404,44713.67853,350.992037,58921069,8.891573,9.560212,-0.759083,-0.781006,22.018464,0.462946,13.509842,0.27332,0.0027332,-0.045874,0.227412,0.00227412,-0.770006
1405,44713.67854,351.242037,58921069,8.895353,9.540867,-0.759207,-0.781532,22.018538,0.462731,13.502932,0.273418,0.00273418,-0.046057,0.227365,0.00227365,-0.770053
1406,44713.67854,351.492037,58921069,8.863222,9.545062,-0.75915,-0.781138,22.018538,0.462834,13.485698,0.273287,0.00273287,-0.045874,0.227414,0.00227414,-0.770182
1407,44713.67854,351.742037,58921069,8.8597,9.557575,-0.759016,-0.78094,22.018612,0.463094,13.493126,0.273295,0.00273295,-0.046057,0.227238,0.00227238,-0.770176
1408,44713.67855,351.992037,58921070,8.892823,9.598112,-0.758668,-0.780842,22.018612,0.463666,13.532436,0.273655,0.00273655,-0.046057,0.227592,0.00227592,-0.769844
1409,44713.67855,352.242037,58921070,8.928513,9.642692,-0.758343,-0.780152,22.018833,0.464352,13.64026,0.274448,0.00274448,-0.046241,0.228158,0.00228158,-0.76937
1410,44713.67855,352.492037,58921070,8.970781,9.67695,-0.758066,-0.780152,22.018833,0.464947,13.6469,0.274658,0.00274658,-0.046424,0.228304,0.00228304,-0.769174
1411,44713.67855,352.742037,58921070,8.981812,9.663531,-0.75803,-0.780086,22.018907,0.464983,13.637344,0.274663,0.00274663,-0.046332,0.228331,0.00228331,-0.769105
1412,44713.67856,352.992037,58921071,8.99658,9.606036,-0.758356,-0.780217,22.018907,0.464325,13.672343,0.274879,0.00274879,-0.046424,0.228393,0.00228393,-0.769139
1413,44713.67856,353.242037,58921071,8.99959,9.7052,-0.757619,-0.779757,22.019128,0.465858,13.715527,0.275274,0.00275274,-0.046608,0.228715,0.00228715,-0.768689
1414,44713.67856,353.492037,58921071,9.014128,9.689272,-0.757728,-0.77979,22.019054,0.465684,13.722686,0.275451,0.00275451,-0.046608,0.228812,0.00228812,-0.76869
1415,44713.67857,353.742037,58921071,9.007146,9.705654,-0.757532,-0.779659,22.019128,0.466165,13.729229,0.275624,0.00275624,-0.046699,0.228924,0.00228924,-0.768527
1416,44713.67857,353.992037,58921072,9.024777,9.726475,-0.757338,-0.779461,22.019128,0.466405,13.755335,0.275795,0.00275795,-0.046883,0.228912,0.00228912,-0.768427
1417,44713.67857,354.242037,58921072,9.051498,9.719349,-0.757316,-0.779363,22.019202,0.466402,13.776303,0.276035,0.00276035,-0.046791,0.229227,0.00229227,-0.768259
1418,44713.67857,354.492037,58921072,9.068221,9.723538,-0.757298,-0.779757,22.019202,0.466624,13.785364,0.276202,0.00276202,-0.046975,0.229227,0.00229227,-0.768193
1419,44713.67858,354.742037,58921072,9.040734,9.703535,-0.757372,-0.779461,22.019275,0.466341,13.733503,0.275862,0.00275862,-0.046883,0.229071,0.00229071,-0.768305
1420,44713.67858,354.992037,58921073,9.038037,9.678369,-0.757525,-0.779659,22.019275,0.466074,13.718242,0.275762,0.00275762,-0.046975,0.228743,0.00228743,-0.76845
1421,44713.67858,355.242037,58921073,9.047936,9.795987,-0.756666,-0.778771,22.019496,0.467648,13.788484,0.276247,0.00276247,-0.047066,0.22918,0.0022918,-0.76777
1422,44713.67859,355.492037,58921073,9.08801,9.750309,-0.756893,-0.779067,22.019423,0.467319,13.827527,0.276728,0.00276728,-0.047066,0.229596,0.00229596,-0.767836
1423,44713.67859,355.742037,58921073,9.090158,9.771447,-0.756761,-0.778837,22.019496,0.467534,13.827872,0.276763,0.00276763,-0.04725,0.229513,0.00229513,-0.76775
1424,44713.67859,355.992037,58921074,9.108431,9.797749,-0.756522,-0.778705,22.019644,0.468029,13.827843,0.276782,0.00276782,-0.047342,0.229441,0.00229441,-0.767587
1425,44713.67859,356.242037,58921074,9.112277,9.797244,-0.756496,-0.778541,22.019644,0.468058,13.85671,0.277049,0.00277049,-0.047342,0.229707,0.00229707,-0.767608
1426,44713.6786,356.492037,58921074,9.108789,9.784529,-0.756517,-0.778508,22.019644,0.468015,13.84011,0.276996,0.00276996,-0.047342,0.229655,0.00229655,-0.767586
1427,44713.6786,356.742037,58921074,9.145781,9.835012,-0.756112,-0.778278,22.019717,0.468803,13.909274,0.277606,0.00277606,-0.047525,0.230081,0.00230081,-0.767159
1428,44713.6786,356.992037,58921075,9.16041,9.831957,-0.756015,-0.778114,22.019791,0.468941,13.938154,0.277647,0.00277647,-0.047525,0.230122,0.00230122,-0.767133
1429,44713.67861,357.242037,58921075,9.164904,9.852625,-0.755887,-0.777949,22.019865,0.469161,13.923355,0.277863,0.00277863,-0.047709,0.230183,0.00230183,-0.766959
