Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
2220,44714.40889,554.928701,58984171,17.623998,17.300059,-0.633805,-0.638088,22.33497,0.731215,24.470262,0.464863,0.00464863,-0.439195,0.0259,-0.635917
2221,44714.40889,555.178701,58984172,17.639466,17.303822,-0.63367,-0.638154,22.335191,0.731556,24.479151,0.465114,0.00465114,-0.440204,0.02491,-0.635915
2222,44714.4089,555.428701,58984172,17.64425,17.312396,-0.633569,-0.637727,22.336149,0.731793,24.49308,0.465202,0.00465202,-0.440847,0.024572,-0.635691
2223,44714.4089,555.678701,58984172,17.652001,17.316735,-0.633458,-0.637891,22.33637,0.732127,24.502252,0.465566,0.00465566,-0.441581,0.023894,-0.635587
2224,44714.4089,555.928701,58984172,17.653254,17.320578,-0.633312,-0.637694,22.337107,0.732387,24.50157,0.465734,0.00465734,-0.441947,0.023786,-0.635467
2225,44714.4089,556.178701,58984173,17.664532,17.327205,-0.633197,-0.637398,22.337255,0.732529,24.512548,0.465888,0.00465888,-0.443048,0.02272,-0.635317
2226,44714.40891,556.428701,58984173,17.660591,17.337111,-0.633101,-0.637266,22.337844,0.732756,24.525351,0.466048,0.00466048,-0.44314,0.022908,-0.635285
2227,44714.40891,556.678701,58984173,17.67151,17.340017,-0.632962,-0.637431,22.338582,0.733029,24.529366,0.466171,0.00466171,-0.444333,0.021791,-0.635197
2228,44714.40891,556.928701,58984173,17.676341,17.338957,-0.632842,-0.637003,22.339024,0.733332,24.526421,0.4664,0.004664,-0.444516,0.021839,-0.634907
2229,44714.40892,557.178701,58984174,17.675415,17.350348,-0.632732,-0.637135,22.339319,0.73361,24.538716,0.466558,0.00466558,-0.445617,0.02094,-0.634894
2230,44714.40892,557.428701,58984174,17.691295,17.351853,-0.632612,-0.63674,22.340351,0.733795,24.549027,0.466737,0.00466737,-0.446076,0.020661,-0.634718
2231,44714.40892,557.678701,58984174,17.694023,17.360509,-0.632496,-0.636642,22.340351,0.734027,24.55835,0.466978,0.00466978,-0.446443,0.020487,-0.634546
2232,44714.40892,557.928701,58984174,17.687415,17.359571,-0.632409,-0.63674,22.341382,0.734286,24.557206,0.467112,0.00467112,-0.447361,0.019758,-0.634501
2233,44714.40893,558.178701,58984175,17.685476,17.363188,-0.63227,-0.636609,22.341235,0.734614,24.563433,0.467275,0.00467275,-0.448278,0.018959,-0.634391
2234,44714.40893,558.428701,58984175,17.697161,17.366679,-0.632166,-0.636313,22.342488,0.734839,24.570458,0.467369,0.00467369,-0.448553,0.018975,-0.634214
2235,44714.40893,558.678701,58984175,17.697134,17.371199,-0.632047,-0.636247,22.342414,0.734891,24.574198,0.467547,0.00467547,-0.449563,0.018189,-0.634057
2236,44714.40894,558.928701,58984175,17.711092,17.373544,-0.631941,-0.636247,22.343299,0.735102,24.573177,0.467729,0.00467729,-0.450297,0.017433,-0.634124
2237,44714.40894,559.178701,58984176,17.71419,17.371555,-0.631829,-0.636017,22.343446,0.735462,24.576884,0.468007,0.00468007,-0.45048,0.017511,-0.633879
2238,44714.40894,559.428701,58984176,17.701678,17.380368,-0.631701,-0.635853,22.344552,0.735696,24.584289,0.468088,0.00468088,-0.451031,0.017057,-0.633822
2239,44714.40894,559.678701,58984176,17.712189,17.384337,-0.631582,-0.63582,22.344699,0.735888,24.592206,0.468295,0.00468295,-0.451581,0.016795,-0.63362
2240,44714.40895,559.928701,58984176,17.71972,17.38383,-0.631471,-0.635623,22.34551,0.736015,24.592697,0.468414,0.00468414,-0.45259,0.015824,-0.633524
2241,44714.40895,560.178701,58984177,17.720461,17.388079,-0.631377,-0.635557,22.3461,0.736373,24.59838,0.468566,0.00468566,-0.453141,0.015425,-0.633548
2242,44714.40895,560.428701,58984177,17.71712,17.398521,-0.631256,-0.63536,22.34669,0.736717,24.61318,0.468863,0.00468863,-0.453966,0.014925,-0.633279
2243,44714.40896,560.678701,58984177,17.738705,17.404038,-0.631111,-0.635196,22.347205,0.736964,24.620014,0.468929,0.00468929,-0.454792,0.014098,-0.633261
2244,44714.40896,560.928701,58984177,17.731773,17.407305,-0.631006,-0.635196,22.347869,0.737054,24.628466,0.469031,0.00469031,-0.455251,0.01378,-0.633162
2245,44714.40896,561.178701,58984178,17.740161,17.416692,-0.630886,-0.634933,22.347943,0.737268,24.634066,0.469311,0.00469311,-0.456168,0.013143,-0.632966
2246,44714.40896,561.428701,58984178,17.760114,17.417439,-0.630756,-0.6349,22.348753,0.737544,24.641159,0.469534,0.00469534,-0.456811,0.012813,-0.632747
2247,44714.40897,561.678701,58984178,17.75808,17.425497,-0.630626,-0.634801,22.349122,0.737897,24.654707,0.469772,0.00469772,-0.457912,0.011807,-0.632619
2248,44714.40897,561.928701,58984178,17.764155,17.427079,-0.630509,-0.634637,22.463076,0.73816,24.65633,0.469888,0.00469888,-0.457912,0.011897,-0.632496
2249,44714.40897,562.178701,58984179,17.768298,17.431349,-0.630384,-0.634472,22.225217,0.738479,24.654778,0.470049,0.00470049,-0.601313,-0.131244,-0.632435
2250,44714.40898,562.428701,58984179,17.772282,17.440493,-0.630269,-0.634308,22.376615,0.738737,24.672897,0.470265,0.00470265,-0.38644,0.083913,-0.632237
2251,44714.40898,562.678701,58984179,17.762975,17.44485,-0.630138,-0.634012,22.297968,0.738916,24.676551,0.470341,0.00470341,-0.474793,-0.004452,-0.632245
2252,44714.40898,562.928701,58984179,17.759086,17.441995,-0.630007,-0.634111,22.35207,0.739095,24.67461,0.47066,0.0047066,-0.461306,0.009354,-0.632022
2253,44714.40898,563.178701,58984180,17.770992,17.448943,-0.629902,-0.633881,22.352881,0.739367,24.682204,0.470859,0.00470859,-0.615809,-0.14505,-0.631846
2254,44714.40899,563.428701,58984180,17.766852,17.453198,-0.629767,-0.633782,22.487916,0.739682,24.684594,0.471044,0.00471044,-0.336346,0.134684,-0.631753
2255,44714.40899,563.678701,58984180,17.766534,17.457253,-0.629669,-0.633585,22.13205,0.740026,24.694803,0.471168,0.00471168,-0.662417,-0.191249,-0.631678
2256,44714.40899,563.928701,58984180,17.780528,17.456077,-0.629537,-0.633519,22.521453,0.740182,24.695621,0.471284,0.00471284,-0.223038,0.248404,-0.631474
2257,44714.409,564.178701,58984181,17.782876,17.457461,-0.629435,-0.633552,22.328189,0.740281,24.692214,0.471483,0.00471483,-0.455526,0.015953,-0.631448
2258,44714.409,564.428701,58984181,17.790262,17.46294,-0.629318,-0.633289,22.347427,0.74068,24.70322,0.471669,0.00471669,-0.456994,0.014764,-0.631362
2259,44714.409,564.678701,58984181,17.785396,17.46482,-0.629202,-0.633092,22.342709,0.740954,24.705611,0.471801,0.00471801,-0.42947,0.042331,-0.63112
2260,44714.40901,564.928701,58984181,17.791278,17.471502,-0.629085,-0.63296,22.357525,0.741206,24.715505,0.472029,0.00472029,-0.468279,0.003823,-0.631063
2261,44714.40901,565.178701,58984182,17.795618,17.46895,-0.628971,-0.632928,22.357598,0.741277,24.713506,0.472182,0.00472182,-0.468279,0.003924,-0.630956
2262,44714.40901,565.428701,58984182,17.789702,17.474339,-0.628847,-0.632697,22.358483,0.741623,24.717362,0.472282,0.00472282,-0.468463,0.003779,-0.630914
2263,44714.40901,565.678701,58984182,17.801014,17.48238,-0.628732,-0.63273,22.263988,0.741904,24.725725,0.472554,0.00472554,-0.461765,0.010789,-0.630696
2264,44714.40902,565.928701,58984182,17.817283,17.483412,-0.628625,-0.6325,22.359957,0.742156,24.735263,0.472724,0.00472724,-0.470206,0.002404,-0.630657
2265,44714.40902,566.178701,58984183,17.813874,17.481069,-0.628521,-0.63227,22.359736,0.742392,24.735121,0.472792,0.00472792,-0.471215,0.001678,-0.630458
2266,44714.40902,566.428701,58984183,17.813539,17.488032,-0.628401,-0.63227,22.360842,0.742447,24.740349,0.472969,0.00472969,-0.471949,0.001149,-0.630405
2267,44714.40903,566.678701,58984183,17.816178,17.491464,-0.628277,-0.632204,22.36121,0.742812,24.742935,0.473231,0.00473231,-0.472408,0.000823,-0.630152
2268,44714.40903,566.928701,58984183,17.815733,17.49454,-0.62817,-0.632139,22.363348,0.74314,24.757958,0.473453,0.00473453,-0.4736,-0.000063,-0.63019
2269,44714.40903,567.178701,58984184,17.813992,17.501085,-0.628051,-0.631909,22.362389,0.743373,24.756704,0.473519,0.00473519,-0.474243,-0.000726,-0.630016
2270,44714.40903,567.428701,58984184,17.825253,17.503129,-0.627906,-0.63158,22.363643,0.743629,24.76379,0.47382,0.0047382,-0.475068,-0.001251,-0.629811
2271,44714.40904,567.678701,58984184,17.837501,17.515059,-0.627744,-0.631514,22.363864,0.744045,24.774122,0.473901,0.00473901,-0.475711,-0.001792,-0.62974
2272,44714.40904,567.928701,58984184,17.845236,17.521,-0.627584,-0.631251,22.365043,0.7443,24.787215,0.474182,0.00474182,-0.476903,-0.002721,-0.629549
2273,44714.40904,568.178701,58984185,17.855871,17.531648,-0.627433,-0.631251,22.364896,0.744623,24.797077,0.474414,0.00474414,-0.47727,-0.002856,-0.629393
2274,44714.40905,568.428701,58984185,17.860282,17.536379,-0.627301,-0.631054,22.36637,0.744866,24.808864,0.47464,0.0047464,-0.478463,-0.00374,-0.629236
2275,44714.40905,568.678701,58984185,17.872217,17.547428,-0.627137,-0.630791,22.366001,0.745208,24.815716,0.474889,0.00474889,-0.478463,-0.003609,-0.629061
2276,44714.40905,568.928701,58984185,17.878442,17.553795,-0.626987,-0.630824,22.368876,0.745565,24.827336,0.475147,0.00475147,-0.481215,-0.006069,-0.628856
2277,44714.40905,569.178701,58984186,17.873736,17.555424,-0.626839,-0.630528,22.366443,0.745864,24.832204,0.475268,0.00475268,-0.479197,-0.003976,-0.628796
2278,44714.40906,569.428701,58984186,17.878671,17.556527,-0.626694,-0.630298,22.369908,0.746157,24.840457,0.475572,0.00475572,-0.48305,-0.007413,-0.628538
2279,44714.40906,569.678701,58984186,17.885841,17.564134,-0.626576,-0.630199,22.366517,0.74652,24.850909,0.475775,0.00475775,-0.48039,-0.004615,-0.628376
2280,44714.40906,569.928701,58984186,17.891317,17.566942,-0.626475,-0.630298,22.370645,0.74671,24.848755,0.476023,0.00476023,-0.484243,-0.008389,-0.628182
2281,44714.40907,570.178701,58984187,17.89219,17.558237,-0.626363,-0.630068,22.36637,0.746761,24.847006,0.476084,0.00476084,-0.479013,-0.002999,-0.628153
2282,44714.40907,570.428701,58984187,17.877519,17.556338,-0.626253,-0.629772,22.371677,0.747141,24.839689,0.476309,0.00476309,-0.484518,-0.00821,-0.628067
2283,44714.40907,570.678701,58984187,17.879551,17.560317,-0.626153,-0.629904,22.365043,0.747336,24.842242,0.476345,0.00476345,-0.484977,-0.008632,-0.628072
2284,44714.40907,570.928701,58984187,17.878176,17.558138,-0.626042,-0.629608,22.371308,0.74744,24.846077,0.476484,0.00476484,-0.477454,-0.001025,-0.627945
2285,44714.40908,571.178701,58984188,17.884777,17.557727,-0.625933,-0.629739,22.363569,0.74765,24.837432,0.476689,0.00476689,-0.484977,-0.008295,-0.627801
2286,44714.40908,571.428701,58984188,17.893037,17.556167,-0.62584,-0.629378,22.372266,0.747961,24.840571,0.476853,0.00476853,-0.485803,-0.008914,-0.627741
2287,44714.40908,571.678701,58984188,17.879655,17.553173,-0.625734,-0.629279,22.364601,0.748313,24.8394,0.476955,0.00476955,-0.474885,0.00207,-0.627546
2288,44714.40909,571.928701,58984188,17.883017,17.557999,-0.625651,-0.629378,22.37234,0.748331,24.841229,0.477161,0.00477161,-0.485986,-0.008826,-0.627516
2289,44714.40909,572.178701,58984189,17.884012,17.55911,-0.625549,-0.629148,22.363716,0.748617,24.842015,0.477367,0.00477367,-0.485344,-0.008125,-0.627327
2290,44714.40909,572.428701,58984189,17.885048,17.554856,-0.62543,-0.628885,22.37293,0.748836,24.842788,0.477494,0.00477494,-0.473509,0.004047,-0.627243
2291,44714.40909,572.678701,58984189,17.887135,17.563815,-0.625323,-0.628819,22.360178,0.748996,24.841346,0.477709,0.00477709,-0.484977,-0.007189,-0.627032
2292,44714.4091,572.928701,58984189,17.889399,17.558395,-0.625219,-0.629016,22.37234,0.749206,24.845061,0.477851,0.00477851,-0.469013,0.008733,-0.626952
2293,44714.4091,573.178701,58984190,17.886046,17.554381,-0.625113,-0.628753,22.360989,0.749463,24.842157,0.477994,0.00477994,-0.485986,-0.007965,-0.626869
2294,44714.4091,573.428701,58984190,17.891401,17.561314,-0.625022,-0.628622,22.375583,0.749783,24.841052,0.478185,0.00478185,-0.47828,-0.00005,-0.626723
2295,44714.40911,573.678701,58984190,17.892207,17.562109,-0.624906,-0.628457,22.368507,0.749842,24.84653,0.478356,0.00478356,-0.490482,-0.0121,-0.626616
2296,44714.40911,573.928701,58984190,17.896592,17.563366,-0.624803,-0.628424,22.373888,0.750134,24.848616,0.478474,0.00478474,-0.468187,0.010172,-0.626632
2297,44714.40911,574.178701,58984191,17.885468,17.559821,-0.624675,-0.628096,22.198166,0.750374,24.845982,0.478577,0.00478577,-0.522135,-0.043369,-0.626348
2298,44714.40912,574.428701,58984191,17.880984,17.566475,-0.624576,-0.628129,22.408015,0.75067,24.849656,0.478674,0.00478674,-0.273774,0.204899,-0.626412
2299,44714.40912,574.678701,58984191,17.88907,17.566602,-0.624442,-0.62803,22.236937,0.750875,24.854365,0.478981,0.00478981,-0.546998,-0.068138,-0.626197
2300,44714.40912,574.928701,58984191,17.896595,17.570091,-0.62433,-0.627603,22.387598,0.751028,24.85906,0.479223,0.00479223,-0.312308,0.166668,-0.626006
2301,44714.40912,575.178701,58984192,17.893965,17.570983,-0.624225,-0.627603,22.276887,0.751288,24.859496,0.479351,0.00479351,-0.515162,-0.035942,-0.625916
2302,44714.40913,575.428701,58984192,17.88615,17.576613,-0.62411,-0.627504,22.390399,0.751658,24.866896,0.479399,0.00479399,-0.392587,0.086812,-0.625801
2303,44714.40913,575.678701,58984192,17.898792,17.575924,-0.624005,-0.627438,22.289049,0.751942,24.861818,0.479569,0.00479569,-0.519933,-0.04042,-0.625716
2304,44714.40913,575.928701,58984192,17.909028,17.580535,-0.623879,-0.627175,22.386787,0.752147,24.871125,0.479846,0.00479846,-0.386899,0.092828,-0.625592
2305,44714.40914,576.178701,58984193,17.903275,17.578527,-0.623775,-0.627208,22.297231,0.752339,24.876427,0.480007,0.00480007,-0.519933,-0.040037,-0.625556
2306,44714.40914,576.428701,58984193,17.903835,17.581885,-0.623651,-0.626978,22.38605,0.752526,24.878662,0.480316,0.00480316,-0.385615,0.094608,-0.625259
2307,44714.40914,576.678701,58984193,17.918763,17.587967,-0.62354,-0.626847,22.30298,0.752887,24.880663,0.480345,0.00480345,-0.508831,-0.028486,-0.625242
2308,44714.40914,576.928701,58984193,17.915597,17.591331,-0.623399,-0.626814,22.332169,0.753172,24.893876,0.480457,0.00480457,-0.51085,-0.030353,-0.625194
2309,44714.40915,577.178701,58984194,17.935163,17.597185,-0.623268,-0.626485,22.352218,0.753476,24.89436,0.480806,0.00480806,-0.393046,0.087795,-0.624926
2310,44714.40915,577.428701,58984194,17.938057,17.601526,-0.623153,-0.626255,22.317132,0.753753,24.895139,0.480851,0.00480851,-0.477179,0.003672,-0.62478
2311,44714.40915,577.678701,58984194,17.936908,17.604057,-0.623024,-0.626386,22.355092,0.753951,24.90502,0.481075,0.00481075,-0.46993,0.01113,-0.624731
2312,44714.40916,577.928701,58984194,17.937617,17.606575,-0.622875,-0.626255,22.327599,0.75411,24.909574,0.481327,0.00481327,-0.400294,0.081033,-0.624554
2313,44714.40916,578.178701,58984195,17.938451,17.614001,-0.622764,-0.626189,22.353471,0.754407,24.916506,0.481493,0.00481493,-0.459104,0.022448,-0.624438
2314,44714.40916,578.428701,58984195,17.943647,17.612087,-0.622638,-0.625893,22.327746,0.754657,24.917817,0.481635,0.00481635,-0.448003,0.033699,-0.624339
2315,44714.40916,578.678701,58984195,17.942138,17.615416,-0.622519,-0.625532,22.356051,0.754988,24.915023,0.481868,0.00481868,-0.449104,0.032698,-0.624222
2316,44714.40917,578.928701,58984195,17.947893,17.618376,-0.622393,-0.625663,22.33438,0.755289,24.926413,0.482027,0.00482027,-0.440296,0.041656,-0.624117
2317,44714.40917,579.178701,58984196,17.948653,17.618411,-0.62227,-0.625499,22.355682,0.755616,24.92655,0.482092,0.00482092,-0.465343,0.016989,-0.623851
2318,44714.40917,579.428701,58984196,17.956883,17.620162,-0.622151,-0.625335,22.337255,0.755678,24.927602,0.482342,0.00482342,-0.436443,0.046075,-0.623721
2319,44714.40918,579.678701,58984196,17.948054,17.628897,-0.622039,-0.625039,22.357082,0.755881,24.931604,0.482518,0.00482518,-0.470114,0.012378,-0.623721
2320,44714.40918,579.928701,58984196,17.95075,17.628574,-0.621896,-0.625006,22.344773,0.756237,24.939312,0.482883,0.00482883,-0.442131,0.04081,-0.623425
2321,44714.40918,580.178701,58984197,17.964665,17.629153,-0.621791,-0.624842,22.363421,0.756552,24.944354,0.483021,0.00483021,-0.471031,0.011988,-0.623296
2322,44714.40918,580.428701,58984197,17.955534,17.627589,-0.621682,-0.624579,22.345436,0.756843,24.938777,0.483252,0.00483252,-0.448462,0.034776,-0.623166
2323,44714.40919,580.678701,58984197,17.942737,17.627372,-0.621576,-0.624809,22.366959,0.757104,24.940709,0.483369,0.00483369,-0.471582,0.011721,-0.623171
2324,44714.40919,580.928701,58984197,17.949061,17.636986,-0.621427,-0.624677,22.347795,0.757322,24.946576,0.483558,0.00483558,-0.449012,0.034545,-0.623034
2325,44714.40919,581.178701,58984198,17.947049,17.634639,-0.621328,-0.62425,22.407352,0.757513,24.9519,0.483789,0.00483789,-0.474059,0.009602,-0.622921
2326,44714.4092,581.428701,58984198,17.950227,17.636737,-0.621217,-0.62425,22.351554,0.757742,24.944091,0.483879,0.00483879,-0.454517,0.029363,-0.622768
2327,44714.4092,581.678701,58984198,17.947029,17.632389,-0.621123,-0.624086,22.411332,0.757972,24.945145,0.483966,0.00483966,-0.476261,0.007705,-0.622707
2328,44714.4092,581.928701,58984198,17.94989,17.639997,-0.620998,-0.623954,22.30298,0.758319,24.951913,0.484251,0.00484251,-0.458279,0.025884,-0.622416
2329,44714.4092,582.178701,58984199,17.957433,17.639898,-0.620869,-0.623625,22.425632,0.758607,24.951916,0.484449,0.00484449,-0.478922,0.005583,-0.62233
2330,44714.40921,582.428701,58984199,17.945846,17.636117,-0.620758,-0.623593,22.302833,0.758631,24.949982,0.484596,0.00484596,-0.460114,0.024496,-0.622267
2331,44714.40921,582.678701,58984199,17.95253,17.633238,-0.620658,-0.62356,22.426811,0.758952,24.959483,0.484645,0.00484645,-0.480481,0.004164,-0.622232
2332,44714.40921,582.928701,58984199,17.955762,17.643171,-0.620531,-0.623362,22.302538,0.759194,24.957369,0.484883,0.00484883,-0.462591,0.022292,-0.622099
2333,44714.40922,583.178701,58984200,17.951334,17.641903,-0.620434,-0.623428,22.435803,0.759625,24.953185,0.485057,0.00485057,-0.46415,0.02082,-0.62182
2334,44714.40922,583.428701,58984200,17.954945,17.640039,-0.620331,-0.623264,22.304307,0.759703,24.957412,0.485226,0.00485226,-0.530943,-0.045717,-0.621704
2335,44714.40922,583.678701,58984200,17.960569,17.636546,-0.62021,-0.623099,22.434329,0.759986,24.958566,0.485383,0.00485383,-0.467545,0.017838,-0.621728
2336,44714.40923,583.928701,58984200,17.964259,17.645272,-0.620102,-0.623067,22.302759,0.760315,24.960899,0.485584,0.00485584,-0.46782,0.017763,-0.621523
2337,44714.40923,584.178701,58984201,17.959015,17.645912,-0.61998,-0.622705,22.444427,0.760611,24.96039,0.485748,0.00485748,-0.538191,-0.052474,-0.62146
2338,44714.40923,584.428701,58984201,17.957145,17.646199,-0.619858,-0.622804,22.308287,0.760833,24.965573,0.485932,0.00485932,-0.448278,0.037654,-0.621331
2339,44714.40923,584.678701,58984201,17.964482,17.646468,-0.619739,-0.622343,22.446418,0.761139,24.960361,0.486137,0.00486137,-0.442039,0.04412,-0.621172
2340,44714.40924,584.928701,58984201,17.968952,17.650442,-0.619587,-0.622179,22.304528,0.761425,24.967335,0.486375,0.00486375,-0.562137,-0.075761,-0.621043
2341,44714.40924,585.178701,58984202,17.976593,17.653506,-0.619454,-0.622278,22.458506,0.761705,24.973516,0.486496,0.00486496,-0.421947,0.064586,-0.620961
2342,44714.40924,585.428701,58984202,17.978344,17.653424,-0.619362,-0.622146,22.304528,0.761901,24.969859,0.486726,0.00486726,-0.563696,-0.07697,-0.620782
2343,44714.40925,585.678701,58984202,17.968611,17.648659,-0.619229,-0.62185,22.456295,0.762067,24.967475,0.486926,0.00486926,-0.426442,0.06058,-0.620568
2344,44714.40925,585.928701,58984202,17.970701,17.656343,-0.61911,-0.621818,22.30099,0.762418,24.972516,0.487067,0.00487067,-0.571679,-0.084446,-0.620421
2345,44714.40925,586.178701,58984203,17.967782,17.653604,-0.619002,-0.621587,22.443027,0.762713,24.972579,0.487274,0.00487274,-0.561128,-0.073869,-0.620403
2346,44714.40925,586.428701,58984203,17.976136,17.656126,-0.618874,-0.621357,22.376394,0.763092,24.977506,0.487484,0.00487484,-0.489564,-0.002157,-0.620203
2347,44714.40926,586.678701,58984203,17.976765,17.655761,-0.618742,-0.621423,22.420104,0.763348,24.97655,0.487743,0.00487743,-0.536264,-0.048403,-0.619981
2348,44714.40926,586.928701,58984203,17.982182,17.65384,-0.618618,-0.621193,22.378163,0.763505,24.976061,0.48785,0.0048785,-0.506354,-0.018504,-0.619884
2349,44714.40926,587.178701,58984204,17.9843,17.658764,-0.618506,-0.621193,22.420988,0.763736,24.982679,0.48806,0.0048806,-0.539108,-0.051168,-0.619759
2350,44714.40927,587.428701,58984204,17.981635,17.652532,-0.618384,-0.62093,22.381849,0.764036,24.981783,0.488252,0.00488252,-0.50562,-0.017364,-0.619707
2351,44714.40927,587.678701,58984204,17.980988,17.650089,-0.618258,-0.620667,22.423052,0.764292,24.979604,0.488438,0.00488438,-0.541035,-0.052644,-0.61961
2352,44714.40927,587.928701,58984204,17.964236,17.655135,-0.618141,-0.620536,22.381701,0.76458,24.973965,0.488614,0.00488614,-0.509657,-0.021043,-0.619423
2353,44714.40927,588.178701,58984205,17.963884,17.655705,-0.618045,-0.620667,22.425632,0.764887,24.977868,0.488854,0.00488854,-0.546356,-0.057497,-0.619324
2354,44714.40928,588.428701,58984205,17.963911,17.652476,-0.617917,-0.620503,22.389367,0.764982,24.978513,0.48906,0.0048906,-0.511217,-0.022248,-0.619131
2355,44714.40928,588.678701,58984205,17.963982,17.654351,-0.617793,-0.620306,22.428433,0.765177,24.979914,0.489064,0.00489064,-0.548558,-0.059494,-0.6191
2356,44714.40928,588.928701,58984205,17.972022,17.651719,-0.617683,-0.620043,22.386492,0.765503,24.975033,0.489452,0.00489452,-0.512318,-0.022866,-0.618851
2357,44714.40929,589.178701,58984206,17.975232,17.654072,-0.61758,-0.619878,22.430718,0.765827,24.978304,0.489534,0.00489534,-0.55232,-0.062817,-0.618733
2358,44714.40929,589.428701,58984206,17.966434,17.648866,-0.61746,-0.619747,22.388261,0.766103,24.968116,0.489738,0.00489738,-0.511767,-0.021927,-0.618595
2359,44714.40929,589.678701,58984206,17.962493,17.649419,-0.617334,-0.619648,22.433445,0.766369,24.966849,0.489829,0.00489829,-0.553146,-0.063316,-0.618622
2360,44714.40929,589.928701,58984206,17.949424,17.645913,-0.617231,-0.619747,22.390915,0.766404,24.961779,0.490123,0.00490123,-0.514428,-0.024305,-0.618397
2361,44714.4093,590.178701,58984207,17.965598,17.654397,-0.61713,-0.61955,22.434329,0.766752,24.96866,0.490227,0.00490227,-0.515254,-0.025027,-0.618214
2362,44714.4093,590.428701,58984207,17.945534,17.646221,-0.617017,-0.619451,22.392758,0.767037,24.965182,0.490489,0.00490489,-0.559201,-0.068702,-0.618141
2363,44714.4093,590.678701,58984207,17.949422,17.641981,-0.616899,-0.619221,22.435951,0.767387,24.957704,0.490612,0.00490612,-0.522961,-0.032317,-0.618077
2364,44714.40931,590.928701,58984207,17.959103,17.643081,-0.616757,-0.619155,22.398138,0.767571,24.959826,0.490741,0.00490741,-0.523236,-0.032495,-0.617965
2365,44714.40931,591.178701,58984208,17.958706,17.64043,-0.616653,-0.619024,22.437794,0.767701,24.956263,0.490898,0.00490898,-0.564155,-0.073257,-0.61776
2366,44714.40931,591.428701,58984208,17.95766,17.642663,-0.616541,-0.618892,22.400644,0.767971,24.958288,0.491134,0.00491134,-0.526997,-0.035858,-0.617689
2367,44714.40931,591.678701,58984208,17.951723,17.634743,-0.616454,-0.618498,22.440447,0.768262,24.951525,0.491196,0.00491196,-0.526814,-0.035618,-0.617647
2368,44714.40932,591.928701,58984208,17.944242,17.635131,-0.616334,-0.618629,22.40433,0.768536,24.945628,0.491543,0.00491543,-0.568009,-0.076595,-0.617393
2369,44714.40932,592.178701,58984209,17.940639,17.630229,-0.616216,-0.618531,22.439268,0.768867,24.944115,0.491663,0.00491663,-0.529933,-0.038334,-0.617364
2370,44714.40932,592.428701,58984209,17.948743,17.630511,-0.616094,-0.618136,22.408458,0.768958,24.937866,0.491789,0.00491789,-0.570945,-0.079156,-0.617218
2371,44714.40933,592.678701,58984209,17.94121,17.629838,-0.616007,-0.618235,22.441184,0.769144,24.940345,0.491991,0.00491991,-0.533053,-0.040898,-0.616975
2372,44714.40933,592.928701,58984209,17.951718,17.625504,-0.615902,-0.617807,22.410227,0.769479,24.936888,0.49228,0.0049228,-0.57333,-0.081046,-0.616887
2373,44714.40933,593.178701,58984210,17.939707,17.622568,-0.615779,-0.617906,22.445607,0.769837,24.939442,0.492308,0.00492308,-0.536172,-0.043864,-0.616798
2374,44714.40933,593.428701,58984210,17.939979,17.621708,-0.615609,-0.617807,22.413543,0.770143,24.938786,0.492661,0.00492661,-0.578651,-0.08599,-0.616621
2375,44714.40934,593.678701,58984210,17.929374,17.619738,-0.615552,-0.617742,22.445386,0.770368,24.932399,0.492641,0.00492641,-0.539292,-0.046487,-0.616521
2376,44714.40934,593.928701,58984210,17.929369,17.619899,-0.615422,-0.617544,22.417745,0.770516,24.934194,0.492822,0.00492822,-0.581129,-0.088271,-0.616483
2377,44714.40934,594.178701,58984211,17.935443,17.621856,-0.615294,-0.617216,22.446786,0.770778,24.9359,0.493144,0.00493144,-0.540026,-0.04688,-0.616281
2378,44714.40935,594.428701,58984211,17.922174,17.621146,-0.615175,-0.617216,22.419219,0.771093,24.930563,0.493289,0.00493289,-0.583789,-0.090498,-0.616311
2379,44714.40935,594.678701,58984211,17.914626,17.615736,-0.615081,-0.61715,22.448924,0.771327,24.924908,0.493451,0.00493451,-0.544338,-0.050887,-0.616068
2380,44714.40935,594.928701,58984211,17.912756,17.621299,-0.614962,-0.616756,22.424673,0.771594,24.924958,0.493611,0.00493611,-0.587551,-0.093939,-0.615895
2381,44714.40936,595.178701,58984212,17.910092,17.617391,-0.614871,-0.616723,22.449661,0.771798,24.918869,0.493681,0.00493681,-0.544613,-0.050932,-0.615907
2382,44714.40936,595.428701,58984212,17.90691,17.618145,-0.614709,-0.616295,22.424305,0.771982,24.91964,0.494047,0.00494047,-0.588652,-0.094605,-0.615646
2383,44714.40936,595.678701,58984212,17.906256,17.616921,-0.614596,-0.616591,22.450766,0.772263,24.919987,0.494094,0.00494094,-0.566541,-0.072266,-0.615491
2384,44714.40936,595.928701,58984212,17.914625,17.608959,-0.614514,-0.61646,22.428433,0.772539,24.915814,0.494451,0.00494451,-0.57177,-0.07732,-0.615368
2385,44714.40937,596.178701,58984213,17.913935,17.613218,-0.614372,-0.61623,22.451209,0.772892,24.915115,0.494419,0.00494419,-0.549292,-0.054944,-0.615314
