Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd
1969,44713.64337,492.122701,58918030,16.154988,15.949016,-0.645792,-0.599565,22.261335,0.7577,22.560358,0.483915,0.00483915,-0.347815,0.136126,0.00136126,-0.622743
1970,44713.64337,492.372701,58918031,16.164479,15.952854,-0.645669,-0.599302,22.26244,0.758074,22.564691,0.484116,0.00484116,-0.349191,0.134925,0.00134925,-0.62257
1971,44713.64337,492.622701,58918031,16.168314,15.950771,-0.64554,-0.599367,22.263546,0.758321,22.565464,0.484255,0.00484255,-0.350383,0.133872,0.00133872,-0.622538
1972,44713.64338,492.872701,58918031,16.152938,15.947456,-0.645454,-0.59917,22.264431,0.758632,22.565705,0.484427,0.00484427,-0.351668,0.132794,0.00132794,-0.622394
1973,44713.64338,493.122701,58918031,16.15412,15.950031,-0.645312,-0.599269,22.265536,0.758941,22.56202,0.484657,0.00484657,-0.353044,0.131631,0.00131631,-0.622224
1974,44713.64338,493.372701,58918032,16.171031,15.945998,-0.645195,-0.598907,22.266568,0.759014,22.564525,0.484782,0.00484782,-0.354237,0.130622,0.00130622,-0.622136
1975,44713.64339,493.622701,58918032,16.158,15.949429,-0.645059,-0.598842,22.2676,0.759275,22.56544,0.485051,0.00485051,-0.355613,0.129452,0.00129452,-0.621948
1976,44713.64339,493.872701,58918032,16.162749,15.945901,-0.644955,-0.59871,22.268706,0.759536,22.562133,0.485093,0.00485093,-0.356806,0.128287,0.00128287,-0.621929
1977,44713.64339,494.122701,58918032,16.157041,15.949971,-0.644839,-0.598644,22.269738,0.759907,22.561119,0.485301,0.00485301,-0.35809,0.12726,0.0012726,-0.621773
1978,44713.64339,494.372701,58918033,16.161302,15.951454,-0.644698,-0.598349,22.270696,0.760252,22.568467,0.485523,0.00485523,-0.359466,0.126064,0.00126064,-0.621617
1979,44713.6434,494.622701,58918033,16.155642,15.950809,-0.644599,-0.59825,22.271875,0.760398,22.563869,0.485722,0.00485722,-0.360659,0.124964,0.00124964,-0.621471
1980,44713.6434,494.872701,58918033,16.150318,15.944822,-0.644479,-0.598151,22.27276,0.760586,22.560506,0.485953,0.00485953,-0.362035,0.123917,0.00123917,-0.621273
1981,44713.6434,495.122701,58918033,16.146804,15.950406,-0.644352,-0.598053,22.273792,0.76085,22.558962,0.485991,0.00485991,-0.363228,0.122763,0.00122763,-0.621189
1982,44713.64341,495.372701,58918034,16.157122,15.950391,-0.644225,-0.59779,22.274823,0.761206,22.56147,0.486289,0.00486289,-0.364604,0.121711,0.00121711,-0.621081
1983,44713.64341,495.622701,58918034,16.162371,15.946101,-0.644114,-0.59779,22.275929,0.761522,22.564934,0.48637,0.0048637,-0.365797,0.120553,0.00120553,-0.621025
1984,44713.64341,495.872701,58918034,16.146778,15.945878,-0.643995,-0.597625,22.276961,0.761729,22.561091,0.486677,0.00486677,-0.367265,0.119412,0.00119412,-0.620907
1985,44713.64341,496.122701,58918034,16.151477,15.94711,-0.643904,-0.59756,22.278067,0.761857,22.556297,0.486798,0.00486798,-0.368641,0.11823,0.0011823,-0.620725
1986,44713.64342,496.372701,58918035,16.15334,15.943626,-0.643765,-0.597428,22.279099,0.762069,22.552366,0.486989,0.00486989,-0.369926,0.117064,0.00117064,-0.620553
1987,44713.64342,496.622701,58918035,16.152652,15.948015,-0.643647,-0.597231,22.280204,0.762405,22.558956,0.487148,0.00487148,-0.371394,0.115733,0.00115733,-0.620366
1988,44713.64342,496.872701,58918035,16.1515,15.945282,-0.643524,-0.597067,22.281236,0.762691,22.558386,0.487305,0.00487305,-0.372678,0.114693,0.00114693,-0.62037
1989,44713.64343,497.122701,58918035,16.159846,15.938312,-0.64342,-0.596804,22.282415,0.762973,22.551935,0.487562,0.00487562,-0.374054,0.113508,0.00113508,-0.620219
1990,44713.64343,497.372701,58918036,16.170527,15.941122,-0.643289,-0.596869,22.283447,0.763267,22.55116,0.4877,0.004877,-0.375339,0.112335,0.00112335,-0.620039
1991,44713.64343,497.622701,58918036,16.156851,15.943034,-0.643173,-0.596705,22.284479,0.763299,22.549322,0.487861,0.00487861,-0.376715,0.111146,0.00111146,-0.619991
1992,44713.64344,497.872701,58918036,16.148875,15.942066,-0.643041,-0.596639,22.285511,0.763634,22.55575,0.488056,0.00488056,-0.377908,0.110138,0.00110138,-0.619844
1993,44713.64344,498.122701,58918036,16.141677,15.936727,-0.642929,-0.596574,22.286691,0.763957,22.550504,0.488215,0.00488215,-0.379376,0.10884,0.0010884,-0.619729
1994,44713.64344,498.372701,58918037,16.141293,15.940211,-0.642812,-0.596113,22.287649,0.764258,22.546701,0.488416,0.00488416,-0.38066,0.107756,0.00107756,-0.619649
1995,44713.64344,498.622701,58918037,16.151281,15.940859,-0.642695,-0.596311,22.288828,0.764554,22.549789,0.488619,0.00488619,-0.381945,0.106659,0.00106659,-0.619403
1996,44713.64345,498.872701,58918037,16.157081,15.945076,-0.642557,-0.595949,22.28986,0.764784,22.551401,0.488793,0.00488793,-0.383321,0.105447,0.00105447,-0.619274
1997,44713.64345,499.122701,58918037,16.16457,15.937687,-0.642448,-0.595785,22.290818,0.76488,22.551705,0.488997,0.00488997,-0.384697,0.104239,0.00104239,-0.619164
1998,44713.64345,499.372701,58918038,16.156114,15.939523,-0.642354,-0.595719,22.291924,0.765135,22.54752,0.489128,0.00489128,-0.386073,0.103049,0.00103049,-0.619094
1999,44713.64346,499.622701,58918038,16.154076,15.941962,-0.642214,-0.595686,22.29303,0.765492,22.55036,0.48935,0.0048935,-0.387358,0.10205,0.0010205,-0.618939
2000,44713.64346,499.872701,58918038,16.157484,15.938698,-0.642099,-0.595456,22.294135,0.765789,22.555356,0.489423,0.00489423,-0.388642,0.100781,0.00100781,-0.618898
2001,44713.64346,500.122701,58918038,16.161063,15.9374,-0.641969,-0.595522,22.295167,0.765937,22.545904,0.489726,0.00489726,-0.390018,0.099584,0.00099584,-0.618633
2002,44713.64346,500.372701,58918039,16.14768,15.939868,-0.641838,-0.595324,22.296273,0.766236,22.546042,0.489824,0.00489824,-0.391028,0.098803,0.00098803,-0.618606
2003,44713.64347,500.622701,58918039,16.145313,15.937727,-0.641719,-0.59493,22.297378,0.76645,22.550971,0.490059,0.00490059,-0.392771,0.097292,0.00097292,-0.618439
2004,44713.64347,500.872701,58918039,16.144271,15.935396,-0.641602,-0.595062,22.29841,0.766792,22.546213,0.490138,0.00490138,-0.394055,0.096025,0.00096025,-0.618344
2005,44713.64347,501.122701,58918039,16.138058,15.932884,-0.641494,-0.594864,22.299516,0.767002,22.54579,0.490337,0.00490337,-0.39534,0.094997,0.00094997,-0.618187
2006,44713.64348,501.372701,58918040,16.138459,15.93545,-0.64139,-0.594766,22.300622,0.76722,22.542872,0.490576,0.00490576,-0.396808,0.093725,0.00093725,-0.618081
2007,44713.64348,501.622701,58918040,16.133676,15.933309,-0.641252,-0.594601,22.301801,0.767528,22.54641,0.490678,0.00490678,-0.398184,0.092494,0.00092494,-0.618017
2008,44713.64348,501.872701,58918040,16.132107,15.930725,-0.641164,-0.59447,22.302833,0.767693,22.538864,0.490952,0.00490952,-0.399468,0.091507,0.00091507,-0.617817
2009,44713.64348,502.122701,58918040,16.139995,15.930347,-0.641022,-0.59424,22.304012,0.767936,22.53708,0.491068,0.00491068,-0.400845,0.090264,0.00090264,-0.617736
2010,44713.64349,502.372701,58918041,16.129796,15.926373,-0.64092,-0.594075,22.305044,0.768234,22.536991,0.491292,0.00491292,-0.402313,0.089083,0.00089083,-0.617579
2011,44713.64349,502.622701,58918041,16.128552,15.924509,-0.640761,-0.594075,22.306223,0.768567,22.534695,0.491441,0.00491441,-0.403597,0.087856,0.00087856,-0.617502
2012,44713.64349,502.872701,58918041,16.133764,15.928134,-0.640653,-0.59401,22.307403,0.768871,22.532197,0.491625,0.00491625,-0.405157,0.086573,0.00086573,-0.617346
2013,44713.6435,503.122701,58918041,16.132049,15.921378,-0.640542,-0.593747,22.308582,0.768979,22.525948,0.491781,0.00491781,-0.406533,0.085248,0.00085248,-0.617125
2014,44713.6435,503.372701,58918042,16.132674,15.919246,-0.64043,-0.59378,22.309688,0.769187,22.519576,0.492007,0.00492007,-0.407909,0.083961,0.00083961,-0.61703
2015,44713.6435,503.622701,58918042,16.134939,15.918434,-0.640327,-0.593582,22.310867,0.769465,22.521222,0.492157,0.00492157,-0.409377,0.082745,0.00082745,-0.616974
2016,44713.6435,503.872701,58918042,16.13523,15.92102,-0.640214,-0.593287,22.311899,0.769792,22.516521,0.492297,0.00492297,-0.410845,0.081444,0.00081444,-0.616809
2017,44713.64351,504.122701,58918042,16.132098,15.913243,-0.640091,-0.593221,22.313152,0.770034,22.512469,0.492553,0.00492553,-0.412221,0.08031,0.0008031,-0.616657
2018,44713.64351,504.372701,58918043,16.113319,15.908533,-0.639989,-0.593188,22.314258,0.770096,22.507065,0.492626,0.00492626,-0.413689,0.078845,0.00078845,-0.6166
2019,44713.64351,504.622701,58918043,16.114371,15.907353,-0.639864,-0.592958,22.315511,0.770424,22.506498,0.492808,0.00492808,-0.415157,0.077651,0.00077651,-0.61648
2020,44713.64352,504.872701,58918043,16.111647,15.911897,-0.639737,-0.592958,22.316543,0.770671,22.514787,0.492976,0.00492976,-0.416533,0.076443,0.00076443,-0.616315
2021,44713.64352,505.122701,58918043,16.109341,15.911653,-0.639568,-0.592596,22.317869,0.770918,22.50914,0.493298,0.00493298,-0.418001,0.075337,0.00075337,-0.616175
2022,44713.64352,505.372701,58918044,16.12478,15.91178,-0.639461,-0.592498,22.318975,0.771273,22.516684,0.493511,0.00493511,-0.419561,0.073939,0.00073939,-0.616026
2023,44713.64352,505.622701,58918044,16.117189,15.911462,-0.639341,-0.592366,22.320228,0.771641,22.511875,0.49369,0.0049369,-0.421029,0.072661,0.00072661,-0.615855
2024,44713.64353,505.872701,58918044,16.113433,15.909919,-0.639232,-0.592268,22.321407,0.771915,22.506187,0.493783,0.00493783,-0.422497,0.071338,0.00071338,-0.615835
2025,44713.64353,506.122701,58918044,16.105131,15.906329,-0.639113,-0.592235,22.32266,0.772083,22.507982,0.494058,0.00494058,-0.423965,0.070035,0.00070035,-0.615617
2026,44713.64353,506.372701,58918045,16.105856,15.901221,-0.639017,-0.592169,22.323692,0.772225,22.498186,0.494133,0.00494133,-0.425525,0.068609,0.00068609,-0.615561
2027,44713.64354,506.622701,58918045,16.100846,15.896849,-0.638877,-0.591873,22.324945,0.772511,22.488977,0.494325,0.00494325,-0.426993,0.067333,0.00067333,-0.615408
2028,44713.64354,506.872701,58918045,16.10166,15.898904,-0.638804,-0.591807,22.325977,0.772814,22.48818,0.494511,0.00494511,-0.428461,0.066051,0.00066051,-0.615355
2029,44713.64354,507.122701,58918045,16.105961,15.897279,-0.638645,-0.591775,22.327304,0.773069,22.488658,0.494609,0.00494609,-0.429837,0.06472,0.0006472,-0.615258
2030,44713.64355,507.372701,58918046,16.102824,15.895718,-0.638555,-0.59161,22.32841,0.77324,22.486329,0.494851,0.00494851,-0.431213,0.063579,0.00063579,-0.615088
2031,44713.64355,507.622701,58918046,16.100281,15.893876,-0.638425,-0.591512,22.329736,0.773487,22.486136,0.495008,0.00495008,-0.432773,0.062196,0.00062196,-0.614961
2032,44713.64355,507.872701,58918046,16.094939,15.895714,-0.63832,-0.591347,22.330842,0.773757,22.490306,0.49513,0.0049513,-0.434332,0.060794,0.00060794,-0.614844
2033,44713.64355,508.122701,58918046,16.095338,15.886467,-0.638205,-0.590986,22.332169,0.774061,22.482735,0.495373,0.00495373,-0.4358,0.059496,0.00059496,-0.614722
2034,44713.64356,508.372701,58918047,16.097738,15.887975,-0.638084,-0.591084,22.333275,0.774298,22.476695,0.495531,0.00495531,-0.437268,0.058183,0.00058183,-0.614612
2035,44713.64356,508.622701,58918047,16.092738,15.880157,-0.638013,-0.59092,22.334528,0.774325,22.468676,0.495676,0.00495676,-0.438828,0.056901,0.00056901,-0.614522
2036,44713.64356,508.872701,58918047,16.080225,15.86778,-0.637985,-0.590788,22.335559,0.77446,22.447824,0.495709,0.00495709,-0.440113,0.055597,0.00055597,-0.614469
2037,44713.64357,509.122701,58918047,16.070641,15.862287,-0.637878,-0.59069,22.336886,0.774731,22.443305,0.495806,0.00495806,-0.441672,0.054133,0.00054133,-0.614389
2038,44713.64357,509.372701,58918048,16.059148,15.860313,-0.637787,-0.590756,22.337918,0.77499,22.436434,0.496061,0.00496061,-0.442957,0.053057,0.00053057,-0.614241
2039,44713.64357,509.622701,58918048,16.063919,15.859755,-0.637661,-0.590624,22.339245,0.775239,22.436078,0.496219,0.00496219,-0.444516,0.051689,0.00051689,-0.614117
2040,44713.64357,509.872701,58918048,16.057626,15.854065,-0.637536,-0.590493,22.340277,0.775474,22.432945,0.496418,0.00496418,-0.446076,0.05036,0.0005036,-0.613991
2041,44713.64358,510.122701,58918048,16.051942,15.862187,-0.637403,-0.59023,22.341604,0.775609,22.437702,0.49651,0.0049651,-0.447544,0.048997,0.00048997,-0.613927
2042,44713.64358,510.372701,58918049,16.051649,15.852196,-0.637305,-0.59023,22.342709,0.775925,22.436001,0.496758,0.00496758,-0.449012,0.047663,0.00047663,-0.61374
2043,44713.64358,510.622701,58918049,16.050001,15.855297,-0.637163,-0.59,22.344036,0.776217,22.435021,0.496991,0.00496991,-0.450664,0.046307,0.00046307,-0.61359
2044,44713.64359,510.872701,58918049,16.052687,15.857924,-0.637063,-0.589901,22.345215,0.776538,22.426969,0.497083,0.00497083,-0.452131,0.044952,0.00044952,-0.613497
2045,44713.64359,511.122701,58918049,16.04898,15.853475,-0.636956,-0.589638,22.346616,0.776802,22.424564,0.497235,0.00497235,-0.453875,0.043471,0.00043471,-0.613419
2046,44713.64359,511.372701,58918050,16.045999,15.853978,-0.636774,-0.589441,22.347869,0.77708,22.421563,0.497473,0.00497473,-0.455343,0.04213,0.0004213,-0.613169
2047,44713.64359,511.622701,58918050,16.050427,15.856416,-0.636618,-0.589342,22.349343,0.777489,22.434175,0.497798,0.00497798,-0.457086,0.040659,0.00040659,-0.612951
2048,44713.6436,511.872701,58918050,16.043852,15.854525,-0.636472,-0.589244,22.350522,0.777754,22.43925,0.49793,0.0049793,-0.458737,0.039192,0.00039192,-0.612843
2049,44713.6436,512.122701,58918050,16.050098,15.866949,-0.636288,-0.588981,22.352144,0.778081,22.443671,0.49823,0.0049823,-0.460572,0.037657,0.00037657,-0.612662
2050,44713.6436,512.372701,58918051,16.0687,15.86222,-0.63613,-0.588981,22.353471,0.778372,22.447677,0.498478,0.00498478,-0.462407,0.036071,0.00036071,-0.61249
2051,44713.64361,512.622701,58918051,16.069939,15.864766,-0.635997,-0.588718,22.355166,0.778658,22.446663,0.498668,0.00498668,-0.464242,0.034484,0.00034484,-0.612416
2052,44713.64361,512.872701,58918051,16.061362,15.85549,-0.635871,-0.588553,22.356345,0.778997,22.442314,0.498849,0.00498849,-0.465985,0.032852,0.00032852,-0.612211
2053,44713.64361,513.122701,58918051,16.046305,15.859104,-0.635735,-0.588356,22.358041,0.779237,22.43471,0.499082,0.00499082,-0.46782,0.031251,0.00031251,-0.612098
2054,44713.64361,513.372701,58918052,16.048747,15.853605,-0.635656,-0.588356,22.359294,0.779369,22.424364,0.499282,0.00499282,-0.469747,0.029535,0.00029535,-0.611983
2055,44713.64362,513.622701,58918052,16.043539,15.849627,-0.635517,-0.588093,22.360842,0.779549,22.421808,0.499375,0.00499375,-0.471215,0.028101,0.00028101,-0.611877
2056,44713.64362,513.872701,58918052,16.049291,15.848693,-0.635378,-0.588225,22.362242,0.779917,22.419626,0.499641,0.00499641,-0.473233,0.026408,0.00026408,-0.611727
2057,44713.64362,514.122701,58918052,16.034017,15.843337,-0.635273,-0.58783,22.363716,0.780236,22.412585,0.499769,0.00499769,-0.474793,0.024861,0.00024861,-0.611645
2058,44713.64363,514.372701,58918053,16.035079,15.831792,-0.635174,-0.587797,22.365043,0.780432,22.406381,0.499943,0.00499943,-0.476812,0.023131,0.00023131,-0.611512
2059,44713.64363,514.622701,58918053,16.036184,15.834496,-0.635065,-0.587534,22.366665,0.780639,22.402793,0.500103,0.00500103,-0.478555,0.021447,0.00021447,-0.611412
2060,44713.64363,514.872701,58918053,16.030461,15.83472,-0.634939,-0.5876,22.367918,0.780897,22.394027,0.500306,0.00500306,-0.480481,0.01985,0.0001985,-0.611291
2061,44713.64363,515.122701,58918053,16.022603,15.834598,-0.634797,-0.587337,22.369539,0.781181,22.398672,0.500495,0.00500495,-0.482041,0.018411,0.00018411,-0.611113
2062,44713.64364,515.372701,58918054,16.024005,15.821878,-0.634672,-0.587271,22.370792,0.781385,22.395603,0.500691,0.00500691,-0.48406,0.016631,0.00016631,-0.611
2063,44713.64364,515.622701,58918054,16.017446,15.823728,-0.634532,-0.587041,22.372561,0.781724,22.38913,0.500827,0.00500827,-0.485803,0.015007,0.00015007,-0.610872
2064,44713.64364,515.872701,58918054,16.010221,15.820438,-0.634422,-0.587041,22.373741,0.78204,22.384446,0.501034,0.00501034,-0.48773,0.013419,0.00013419,-0.61068
2065,44713.64365,516.122701,58918054,16.018962,15.816634,-0.634299,-0.586877,22.37551,0.78234,22.369371,0.501219,0.00501219,-0.489381,0.011838,0.00011838,-0.610728
2066,44713.64365,516.372701,58918055,16.002751,15.811561,-0.634197,-0.586647,22.376689,0.782564,22.371312,0.501428,0.00501428,-0.491399,0.01004,0.0001004,-0.610476
2067,44713.64365,516.622701,58918055,15.997701,15.807536,-0.634082,-0.586515,22.378532,0.782665,22.363001,0.501642,0.00501642,-0.493051,0.008476,0.00008476,-0.610282
2068,44713.64366,516.872701,58918055,16.007878,15.807555,-0.633963,-0.58645,22.379637,0.782907,22.360879,0.501734,0.00501734,-0.495069,0.006673,0.00006673,-0.610288
2069,44713.64366,517.122701,58918055,16.005351,15.799643,-0.633843,-0.586417,22.381333,0.783144,22.355826,0.501961,0.00501961,-0.496721,0.005264,0.00005264,-0.610111
2070,44713.64366,517.372701,58918056,15.986191,15.797912,-0.633714,-0.586121,22.382659,0.783495,22.349611,0.502101,0.00502101,-0.498831,0.00327,0.0000327,-0.610013
2071,44713.64366,517.622701,58918056,15.989928,15.796111,-0.633603,-0.586154,22.384428,0.783788,22.345539,0.502295,0.00502295,-0.500574,0.001721,0.00001721,-0.609855
2072,44713.64367,517.872701,58918056,15.971313,15.791753,-0.63346,-0.585792,22.385755,0.784073,22.337648,0.502434,0.00502434,-0.502684,-0.000166,-0.00000166,-0.609721
2073,44713.64367,518.122701,58918056,15.9816,15.787415,-0.633346,-0.585858,22.387524,0.784146,22.332167,0.502752,0.00502752,-0.504336,-0.001613,-0.00001613,-0.609553
2074,44713.64367,518.372701,58918057,15.9836,15.78521,-0.633213,-0.585694,22.388925,0.784294,22.328186,0.502881,0.00502881,-0.506446,-0.003565,-0.00003565,-0.609428
2075,44713.64368,518.622701,58918057,15.975579,15.776772,-0.63311,-0.585529,22.390694,0.784571,22.323664,0.503094,0.00503094,-0.508189,-0.005248,-0.00005248,-0.609304
2076,44713.64368,518.872701,58918057,15.964399,15.774944,-0.633014,-0.585398,22.391947,0.784978,22.315258,0.503239,0.00503239,-0.510299,-0.007184,-0.00007184,-0.609217
2077,44713.64368,519.122701,58918057,15.964294,15.771044,-0.632885,-0.585332,22.393789,0.785289,22.308623,0.503412,0.00503412,-0.512134,-0.008766,-0.00008766,-0.609057
2078,44713.64368,519.372701,58918058,15.960351,15.765007,-0.632766,-0.585036,22.39519,0.785428,22.303252,0.503648,0.00503648,-0.514336,-0.010671,-0.00010671,-0.608918
2079,44713.64369,519.622701,58918058,15.951372,15.762595,-0.632664,-0.585069,22.397106,0.785585,22.298327,0.503745,0.00503745,-0.516355,-0.012609,-0.00012609,-0.608855
2080,44713.64369,519.872701,58918058,15.950606,15.754934,-0.632521,-0.584806,22.398507,0.785874,22.288022,0.503866,0.00503866,-0.51819,-0.014354,-0.00014354,-0.608777
2081,44713.64369,520.122701,58918058,15.94042,15.744971,-0.63239,-0.584642,22.400423,0.786158,22.28725,0.504094,0.00504094,-0.520392,-0.016353,-0.00016353,-0.60855
2082,44713.6437,520.372701,58918059,15.94055,15.746372,-0.632282,-0.584675,22.401676,0.786563,22.276088,0.504224,0.00504224,-0.522135,-0.01796,-0.0001796,-0.608456
2083,44713.6437,520.622701,58918059,15.935879,15.74263,-0.63217,-0.584412,22.403593,0.786763,22.266732,0.504375,0.00504375,-0.524337,-0.019834,-0.00019834,-0.608451
2084,44713.6437,520.872701,58918059,15.927987,15.736315,-0.632049,-0.584379,22.404846,0.786761,22.265233,0.504664,0.00504664,-0.526263,-0.021593,-0.00021593,-0.608281
2085,44713.6437,521.122701,58918059,15.930933,15.736688,-0.631953,-0.584149,22.406836,0.787106,22.262139,0.504757,0.00504757,-0.528374,-0.023631,-0.00023631,-0.60812
2086,44713.64371,521.372701,58918060,15.920955,15.72873,-0.631805,-0.584083,22.408089,0.787436,22.253469,0.505008,0.00505008,-0.530209,-0.025343,-0.00025343,-0.60794
2087,44713.64371,521.622701,58918060,15.920541,15.723334,-0.631681,-0.583952,22.410005,0.787772,22.248714,0.505158,0.00505158,-0.532319,-0.027098,-0.00027098,-0.607873
2088,44713.64371,521.872701,58918060,15.916572,15.717091,-0.631602,-0.583952,22.411258,0.787942,22.239924,0.505352,0.00505352,-0.534521,-0.029108,-0.00029108,-0.607695
2089,44713.64372,522.122701,58918060,15.913099,15.717428,-0.631469,-0.583721,22.413249,0.788172,22.239841,0.505527,0.00505527,-0.536264,-0.030825,-0.00030825,-0.607615
2090,44713.64372,522.372701,58918061,15.918872,15.711224,-0.631334,-0.58359,22.414428,0.78839,22.234035,0.505667,0.00505667,-0.538558,-0.032849,-0.00032849,-0.607487
2091,44713.64372,522.622701,58918061,15.902958,15.705972,-0.631201,-0.583491,22.416418,0.788632,22.220444,0.505935,0.00505935,-0.540393,-0.034459,-0.00034459,-0.60732
2092,44713.64372,522.872701,58918061,15.894981,15.700768,-0.631087,-0.58336,22.417671,0.788886,22.215973,0.506146,0.00506146,-0.542503,-0.036357,-0.00036357,-0.607182
2093,44713.64373,523.122701,58918061,15.89609,15.699146,-0.630975,-0.583163,22.419588,0.789296,22.210719,0.506277,0.00506277,-0.544429,-0.038189,-0.00038189,-0.60709
2094,44713.64373,523.372701,58918062,15.883755,15.693191,-0.630853,-0.583064,22.420841,0.789527,22.20629,0.506455,0.00506455,-0.546448,-0.040037,-0.00040037,-0.607009
2095,44713.64373,523.622701,58918062,15.884402,15.692687,-0.630737,-0.582933,22.422757,0.789567,22.198961,0.506582,0.00506582,-0.548283,-0.041674,-0.00041674,-0.606901
2096,44713.64374,523.872701,58918062,15.874921,15.687162,-0.630623,-0.582768,22.423936,0.789797,22.192545,0.506784,0.00506784,-0.550301,-0.043517,-0.00043517,-0.606735
2097,44713.64374,524.122701,58918062,15.871563,15.679934,-0.630511,-0.58267,22.425927,0.790183,22.183578,0.506995,0.00506995,-0.55232,-0.045419,-0.00045419,-0.606581
2098,44713.64374,524.372701,58918063,15.87266,15.677621,-0.630391,-0.582407,22.427106,0.790435,22.178128,0.507139,0.00507139,-0.554338,-0.047211,-0.00047211,-0.606495
2099,44713.64374,524.622701,58918063,15.876832,15.6732,-0.630272,-0.582341,22.429096,0.790705,22.172496,0.507337,0.00507337,-0.556173,-0.048896,-0.00048896,-0.606348
2100,44713.64375,524.872701,58918063,15.870186,15.66935,-0.630148,-0.582078,22.430349,0.790962,22.169778,0.507506,0.00507506,-0.558283,-0.050721,-0.00050721,-0.60619
2101,44713.64375,525.122701,58918063,15.858271,15.663572,-0.630033,-0.582111,22.432487,0.791114,22.163296,0.507673,0.00507673,-0.560302,-0.052629,-0.00052629,-0.606003
2102,44713.64375,525.372701,58918064,15.84977,15.660374,-0.629897,-0.581979,22.433813,0.791356,22.153556,0.507807,0.00507807,-0.562504,-0.054597,-0.00054597,-0.605949
2103,44713.64376,525.622701,58918064,15.856861,15.660624,-0.62974,-0.581782,22.43573,0.79163,22.151576,0.508125,0.00508125,-0.564522,-0.056386,-0.00056386,-0.60582
2104,44713.64376,525.872701,58918064,15.856613,15.651966,-0.629624,-0.581749,22.437204,0.79197,22.14998,0.508292,0.00508292,-0.566724,-0.058432,-0.00058432,-0.605679
2105,44713.64376,526.122701,58918064,15.840825,15.648908,-0.629504,-0.581486,22.439194,0.792208,22.142877,0.508433,0.00508433,-0.568743,-0.060357,-0.00060357,-0.605564
2106,44713.64376,526.372701,58918065,15.837656,15.645533,-0.62938,-0.581453,22.440668,0.792605,22.130356,0.508638,0.00508638,-0.571128,-0.062438,-0.00062438,-0.605437
2107,44713.64377,526.622701,58918065,15.83009,15.6355,-0.629256,-0.581158,22.442806,0.792831,22.12565,0.50883,0.0050883,-0.57333,-0.064602,-0.00064602,-0.605284
2108,44713.64377,526.872701,58918065,15.818873,15.630225,-0.629139,-0.581125,22.444206,0.793031,22.114253,0.50898,0.0050898,-0.575257,-0.066379,-0.00066379,-0.60516
2109,44713.64377,527.122701,58918065,15.803396,15.625011,-0.629013,-0.581125,22.446344,0.793225,22.103653,0.509187,0.00509187,-0.577734,-0.068547,-0.00068547,-0.605
2110,44713.64378,527.372701,58918066,15.789447,15.614282,-0.628915,-0.581026,22.447965,0.793543,22.09191,0.509354,0.00509354,-0.579844,-0.070535,-0.00070535,-0.604936
2111,44713.64378,527.622701,58918066,15.778678,15.602998,-0.628816,-0.58073,22.450177,0.793823,22.081081,0.509486,0.00509486,-0.582413,-0.072898,-0.00072898,-0.604866
2112,44713.64378,527.872701,58918066,15.794533,15.597719,-0.628683,-0.580632,22.451651,0.794151,22.071958,0.509709,0.00509709,-0.584615,-0.074906,-0.00074906,-0.604596
2113,44713.64379,528.122701,58918066,15.784092,15.594957,-0.628573,-0.5805,22.453788,0.794189,22.060336,0.509838,0.00509838,-0.586909,-0.076975,-0.00076975,-0.60453
2114,44713.64379,528.372701,58918067,15.771612,15.589295,-0.62844,-0.580369,22.455484,0.794538,22.05838,0.510067,0.00510067,-0.589111,-0.079121,-0.00079121,-0.604396
2115,44713.64379,528.622701,58918067,15.773353,15.584902,-0.628323,-0.580336,22.457621,0.794691,22.049623,0.510293,0.00510293,-0.591679,-0.081349,-0.00081349,-0.604252
2116,44713.64379,528.872701,58918067,15.767408,15.574803,-0.628208,-0.58004,22.459243,0.795003,22.041821,0.510376,0.00510376,-0.593973,-0.083597,-0.00083597,-0.604184
2117,44713.6438,529.122701,58918067,15.759359,15.571415,-0.628106,-0.580073,22.461307,0.795245,22.031561,0.51054,0.0051054,-0.596175,-0.085652,-0.00085652,-0.604118
2118,44713.6438,529.372701,58918068,15.757536,15.569839,-0.627961,-0.579909,22.462707,0.795425,22.026485,0.510735,0.00510735,-0.598377,-0.087642,-0.00087642,-0.603873
2119,44713.6438,529.622701,58918068,15.740871,15.560088,-0.627854,-0.579678,22.464845,0.795677,22.021545,0.510873,0.00510873,-0.600763,-0.089835,-0.00089835,-0.603834
2120,44713.6438,529.872701,58918068,15.743724,15.55749,-0.627746,-0.579514,22.466393,0.795905,22.003202,0.511082,0.00511082,-0.602873,-0.091791,-0.00091791,-0.603665
2121,44713.64381,530.122701,58918068,15.748336,15.548063,-0.627631,-0.579514,22.468457,0.796203,21.994435,0.511299,0.00511299,-0.605258,-0.093959,-0.00093959,-0.603574
2122,44713.64381,530.372701,58918069,15.736498,15.537081,-0.627544,-0.579514,22.470373,0.796335,21.983378,0.511456,0.00511456,-0.607735,-0.096317,-0.00096317,-0.603465
